55600 [4.02e-01, 5.29e-01, -4.30e+00]
55800 [4.02e-01, 5.36e-01, -4.31e+00]
56000 [4.02e-01, 5.34e-01, -4.33e+00]
56200 [4.01e-01, 5.38e-01, -4.35e+00]
56400 [4.01e-01, 5.42e-01, -4.36e+00]
56600 [4.02e-01, 5.35e-01, -4.40e+00]
56800 [4.01e-01, 5.32e-01, -4.43e+00]
57000 [4.02e-01, 5.43e-01, -4.43e+00]
57200 [4.01e-01, 5.41e-01, -4.45e+00]
57400 [4.01e-01, 5.48e-01, -4.46e+00]
57600 [4.02e-01, 5.36e-01, -4.51e+00]
57800 [4.01e-01, 5.47e-01, -4.52e+00]
58000 [4.01e-01, 5.54e-01, -4.54e+00]
58200 [4.01e-01, 5.55e-01, -4.57e+00]
58400 [4.01e-01, 5.46e-01, -4.62e+00]
58600 [4.01e-01, 5.62e-01, -4.62e+00]
58800 [4.01e-01, 5.67e-01, -4.65e+00]
59000 [4.01e-01, 5.64e-01, -4.69e+00]
59200 [4.01e-01, 5.60e-01, -4.73e+00]
59400 [4.01e-01, 5.79e-01, -4.74e+00]
59600 [4.01e-01, 5.77e-01, -4.79e+00]
59800 [4.01e-01, 5.77e-01, -4.83e+00]
60000 [4.01e-01, 5.85e-01, -4.86e+00]
60200 [4.00e-01, 5.83e-01, -4.92e+00]
60400 [4.01e-01, 5.79e-01, -4.95e+00]
60600 [4.00e-01, 5.78e-01, -4.99e+00]
60800 [4.00e-01, 5.92e-01, -5.00e+00]
61000 [4.00e-01, 5.94e-01, -5.04e+00]
61200 [4.00e-01, 5.95e-01, -5.09e+00]
61400 [3.99e-01, 5.99e-01, -5.13e+00]
61600 [3.99e-01, 5.97e-01, -5.19e+00]
61800 [3.99e-01, 5.95e-01, -5.23e+00]
62000 [3.99e-01, 5.97e-01, -5.28e+00]
62200 [3.99e-01, 5.98e-01, -5.32e+00]
62400 [3.99e-01, 5.95e-01, -5.37e+00]
62600 [3.99e-01, 5.97e-01, -5.40e+00]
62800 [3.99e-01, 5.99e-01, -5.44e+00]
63000 [3.99e-01, 5.92e-01, -5.49e+00]
63200 [3.99e-01, 5.96e-01, -5.52e+00]
63400 [3.99e-01, 5.92e-01, -5.56e+00]
63600 [3.99e-01, 5.94e-01, -5.59e+00]
63800 [3.99e-01, 5.86e-01, -5.62e+00]
64000 [3.99e-01, 6.17e-01, -5.61e+00]
64200 [3.99e-01, 5.91e-01, -5.67e+00]
64400 [3.99e-01, 6.12e-01, -5.67e+00]
64600 [3.99e-01, 6.12e-01, -5.69e+00]
64800 [3.99e-01, 6.21e-01, -5.69e+00]
65000 [3.99e-01, 6.16e-01, -5.73e+00]
65200 [3.99e-01, 6.23e-01, -5.74e+00]
65400 [3.99e-01, 6.25e-01, -5.75e+00]
65600 [3.99e-01, 6.03e-01, -5.81e+00]
65800 [3.99e-01, 6.30e-01, -5.79e+00]
66000 [3.99e-01, 6.17e-01, -5.82e+00]
66200 [3.99e-01, 6.15e-01, -5.83e+00]
66400 [3.99e-01, 6.31e-01, -5.83e+00]
66600 [3.99e-01, 6.15e-01, -5.86e+00]
66800 [3.99e-01, 6.27e-01, -5.86e+00]
67000 [3.99e-01, 6.26e-01, -5.86e+00]
67200 [3.99e-01, 6.34e-01, -5.87e+00]
67400 [3.99e-01, 6.34e-01, -5.87e+00]
67600 [3.99e-01, 6.32e-01, -5.87e+00]
67800 [3.99e-01, 6.23e-01, -5.88e+00]
68000 [3.99e-01, 6.19e-01, -5.90e+00]
68200 [3.99e-01, 6.35e-01, -5.88e+00]
68400 [3.99e-01, 6.25e-01, -5.90e+00]
68600 [3.99e-01, 6.34e-01, -5.90e+00]
68800 [3.99e-01, 6.16e-01, -5.91e+00]
69000 [3.99e-01, 6.41e-01, -5.89e+00]
69200 [3.99e-01, 6.20e-01, -5.91e+00]
69400 [3.99e-01, 6.43e-01, -5.90e+00]
69600 [3.99e-01, 6.38e-01, -5.91e+00]
69800 [3.99e-01, 6.41e-01, -5.91e+00]
70000 [3.99e-01, 6.46e-01, -5.91e+00]
70200 [3.99e-01, 6.41e-01, -5.92e+00]
70400 [3.99e-01, 6.53e-01, -5.92e+00]
70600 [4.00e-01, 6.49e-01, -5.94e+00]
70800 [3.99e-01, 6.52e-01, -5.95e+00]
71000 [3.99e-01, 6.61e-01, -5.95e+00]
71200 [3.99e-01, 6.54e-01, -5.97e+00]
71400 [3.99e-01, 6.52e-01, -5.99e+00]
71600 [4.00e-01, 6.69e-01, -5.99e+00]
71800 [4.00e-01, 6.70e-01, -6.01e+00]
72000 [4.00e-01, 6.82e-01, -6.02e+00]
72200 [4.00e-01, 6.79e-01, -6.04e+00]
72400 [4.00e-01, 6.84e-01, -6.06e+00]
72600 [4.00e-01, 6.80e-01, -6.09e+00]
72800 [4.00e-01, 6.97e-01, -6.10e+00]
73000 [4.00e-01, 6.97e-01, -6.13e+00]
73200 [4.00e-01, 6.96e-01, -6.15e+00]
73400 [4.00e-01, 7.01e-01, -6.17e+00]
73600 [4.00e-01, 6.95e-01, -6.20e+00]
73800 [4.00e-01, 7.02e-01, -6.22e+00]
74000 [4.00e-01, 6.94e-01, -6.26e+00]
74200 [4.00e-01, 7.05e-01, -6.27e+00]
74400 [4.00e-01, 7.04e-01, -6.30e+00]
74600 [4.00e-01, 6.98e-01, -6.33e+00]
74800 [3.99e-01, 6.85e-01, -6.37e+00]
75000 [4.00e-01, 7.03e-01, -6.37e+00]
75200 [4.00e-01, 6.98e-01, -6.40e+00]
75400 [4.00e-01, 6.97e-01, -6.42e+00]
75600 [4.00e-01, 6.94e-01, -6.45e+00]
75800 [4.00e-01, 6.95e-01, -6.47e+00]
76000 [4.00e-01, 6.95e-01, -6.49e+00]
76200 [4.00e-01, 6.69e-01, -6.54e+00]
76400 [4.00e-01, 6.83e-01, -6.55e+00]
76600 [3.99e-01, 6.76e-01, -6.58e+00]
76800 [4.00e-01, 6.85e-01, -6.59e+00]
77000 [4.00e-01, 6.85e-01, -6.61e+00]
77200 [4.00e-01, 6.65e-01, -6.65e+00]
77400 [4.00e-01, 6.79e-01, -6.66e+00]
77600 [4.00e-01, 6.75e-01, -6.68e+00]
77800 [4.00e-01, 6.76e-01, -6.70e+00]
78000 [4.00e-01, 6.66e-01, -6.72e+00]
78200 [4.00e-01, 6.68e-01, -6.74e+00]
78400 [4.00e-01, 6.66e-01, -6.76e+00]
78600 [4.00e-01, 6.67e-01, -6.77e+00]
78800 [4.00e-01, 6.59e-01, -6.80e+00]
79000 [4.00e-01, 6.60e-01, -6.82e+00]
79200 [4.00e-01, 6.50e-01, -6.84e+00]
79400 [4.00e-01, 6.47e-01, -6.87e+00]
79600 [4.00e-01, 6.55e-01, -6.87e+00]
79800 [4.00e-01, 6.61e-01, -6.88e+00]
80000 [4.00e-01, 6.51e-01, -6.90e+00]
80200 [4.00e-01, 6.50e-01, -6.92e+00]
80400 [4.00e-01, 6.47e-01, -6.94e+00]
80600 [4.00e-01, 6.46e-01, -6.95e+00]
80800 [4.00e-01, 6.52e-01, -6.96e+00]
81000 [4.00e-01, 6.44e-01, -6.97e+00]
81200 [4.00e-01, 6.35e-01, -6.99e+00]
81400 [4.00e-01, 6.38e-01, -7.00e+00]
81600 [4.00e-01, 6.44e-01, -7.02e+00]
81800 [4.00e-01, 6.40e-01, -7.03e+00]
82000 [4.00e-01, 6.49e-01, -7.02e+00]
82200 [4.00e-01, 6.46e-01, -7.04e+00]
82400 [4.00e-01, 6.41e-01, -7.05e+00]
82600 [4.00e-01, 6.37e-01, -7.06e+00]
82800 [4.00e-01, 6.44e-01, -7.06e+00]
83000 [4.00e-01, 6.34e-01, -7.08e+00]
83200 [4.00e-01, 6.46e-01, -7.07e+00]
83400 [4.00e-01, 6.47e-01, -7.08e+00]
83600 [4.00e-01, 6.32e-01, -7.10e+00]
83800 [4.00e-01, 6.33e-01, -7.11e+00]
84000 [4.00e-01, 6.40e-01, -7.10e+00]
84200 [4.00e-01, 6.41e-01, -7.11e+00]
84400 [4.00e-01, 6.44e-01, -7.11e+00]
84600 [4.00e-01, 6.41e-01, -7.12e+00]
84800 [4.00e-01, 6.32e-01, -7.13e+00]
85000 [4.00e-01, 6.44e-01, -7.12e+00]
85200 [4.00e-01, 6.44e-01, -7.12e+00]
85400 [4.00e-01, 6.44e-01, -7.13e+00]
85600 [4.00e-01, 6.49e-01, -7.12e+00]
85800 [4.00e-01, 6.47e-01, -7.13e+00]
86000 [4.00e-01, 6.46e-01, -7.13e+00]
86200 [4.00e-01, 6.51e-01, -7.13e+00]
86400 [4.00e-01, 6.48e-01, -7.14e+00]
86600 [4.00e-01, 6.54e-01, -7.13e+00]
86800 [4.00e-01, 6.50e-01, -7.15e+00]
87000 [4.00e-01, 6.34e-01, -7.17e+00]
87200 [4.00e-01, 6.47e-01, -7.16e+00]
87400 [4.00e-01, 6.45e-01, -7.16e+00]
87600 [4.00e-01, 6.42e-01, -7.18e+00]
87800 [4.00e-01, 6.64e-01, -7.15e+00]
88000 [4.00e-01, 6.63e-01, -7.15e+00]
88200 [4.00e-01, 6.53e-01, -7.18e+00]
88400 [4.00e-01, 6.65e-01, -7.16e+00]
88600 [4.00e-01, 6.65e-01, -7.17e+00]
88800 [4.00e-01, 6.62e-01, -7.17e+00]
89000 [4.00e-01, 6.68e-01, -7.17e+00]
89200 [4.00e-01, 6.74e-01, -7.17e+00]
89400 [4.00e-01, 6.65e-01, -7.19e+00]
89600 [4.00e-01, 6.77e-01, -7.18e+00]
89800 [4.00e-01, 6.72e-01, -7.20e+00]
90000 [4.00e-01, 6.69e-01, -7.22e+00]
90200 [4.00e-01, 6.63e-01, -7.24e+00]
90400 [4.00e-01, 6.79e-01, -7.23e+00]
90600 [4.00e-01, 6.69e-01, -7.24e+00]
90800 [4.00e-01, 6.93e-01, -7.22e+00]
91000 [4.00e-01, 6.93e-01, -7.24e+00]
91200 [4.00e-01, 6.99e-01, -7.25e+00]
91400 [4.00e-01, 6.99e-01, -7.27e+00]
91600 [4.00e-01, 6.99e-01, -7.28e+00]
91800 [4.00e-01, 6.99e-01, -7.30e+00]
92000 [4.00e-01, 7.02e-01, -7.31e+00]
92200 [4.00e-01, 6.94e-01, -7.33e+00]
92400 [4.00e-01, 6.97e-01, -7.35e+00]
92600 [4.00e-01, 7.01e-01, -7.36e+00]
92800 [4.00e-01, 6.95e-01, -7.39e+00]
93000 [4.00e-01, 7.16e-01, -7.39e+00]
93200 [4.00e-01, 7.14e-01, -7.42e+00]
93400 [4.00e-01, 7.31e-01, -7.41e+00]
93600 [4.00e-01, 7.33e-01, -7.44e+00]
93800 [4.00e-01, 7.34e-01, -7.46e+00]
94000 [4.00e-01, 7.25e-01, -7.50e+00]
94200 [4.00e-01, 7.33e-01, -7.52e+00]
94400 [4.00e-01, 7.59e-01, -7.52e+00]
94600 [4.00e-01, 7.54e-01, -7.55e+00]
94800 [4.00e-01, 7.46e-01, -7.60e+00]
95000 [4.00e-01, 7.58e-01, -7.62e+00]
95200 [4.00e-01, 7.51e-01, -7.66e+00]
95400 [4.00e-01, 7.76e-01, -7.68e+00]
95600 [4.00e-01, 7.85e-01, -7.70e+00]
95800 [4.00e-01, 7.88e-01, -7.74e+00]
96000 [4.00e-01, 7.83e-01, -7.78e+00]
96200 [4.00e-01, 8.10e-01, -7.78e+00]
96400 [4.00e-01, 8.15e-01, -7.81e+00]
96600 [4.00e-01, 8.08e-01, -7.87e+00]
96800 [4.00e-01, 8.00e-01, -7.91e+00]
97000 [4.00e-01, 8.31e-01, -7.90e+00]
97200 [4.01e-01, 8.19e-01, -7.96e+00]
97400 [4.00e-01, 8.24e-01, -7.99e+00]
97600 [4.00e-01, 8.27e-01, -8.03e+00]
97800 [4.00e-01, 8.43e-01, -8.05e+00]
98000 [4.00e-01, 8.47e-01, -8.09e+00]
98200 [4.00e-01, 8.55e-01, -8.13e+00]
98400 [4.00e-01, 8.52e-01, -8.18e+00]
98600 [4.00e-01, 8.52e-01, -8.22e+00]
98800 [4.00e-01, 8.80e-01, -8.22e+00]
99000 [4.00e-01, 8.81e-01, -8.27e+00]
99200 [4.00e-01, 8.88e-01, -8.30e+00]
99400 [4.00e-01, 8.77e-01, -8.36e+00]
99600 [4.00e-01, 8.81e-01, -8.39e+00]
99800 [4.00e-01, 8.83e-01, -8.43e+00]
