0 [1.00e+00, 1.00e+00]
2448800 [9.03e-01, 1.48e+01]
2449000 [9.03e-01, 1.48e+01]
2449200 [9.03e-01, 1.48e+01]
2449400 [9.03e-01, 1.48e+01]
2449600 [9.03e-01, 1.48e+01]
2449800 [9.03e-01, 1.48e+01]
2450000 [9.03e-01, 1.48e+01]
2450200 [9.03e-01, 1.48e+01]
2450400 [9.03e-01, 1.48e+01]
2450600 [9.02e-01, 1.48e+01]
2450800 [9.02e-01, 1.48e+01]
2451000 [9.02e-01, 1.48e+01]
2451200 [9.02e-01, 1.48e+01]
2451400 [9.02e-01, 1.48e+01]
2451600 [9.02e-01, 1.48e+01]
2451800 [9.02e-01, 1.48e+01]
2452000 [9.02e-01, 1.48e+01]
2452200 [9.02e-01, 1.48e+01]
2452400 [9.02e-01, 1.48e+01]
2452600 [9.02e-01, 1.48e+01]
2452800 [9.02e-01, 1.48e+01]
2453000 [9.02e-01, 1.48e+01]
2453200 [9.02e-01, 1.48e+01]
2453400 [9.02e-01, 1.48e+01]
2453600 [9.02e-01, 1.48e+01]
2453800 [9.02e-01, 1.48e+01]
2454000 [9.02e-01, 1.48e+01]
2454200 [9.02e-01, 1.48e+01]
2454400 [9.02e-01, 1.48e+01]
2454600 [9.02e-01, 1.48e+01]
2454800 [9.02e-01, 1.48e+01]
2455000 [9.02e-01, 1.48e+01]
2455200 [9.02e-01, 1.48e+01]
2455400 [9.02e-01, 1.48e+01]
2455600 [9.02e-01, 1.48e+01]
2455800 [9.02e-01, 1.48e+01]
2456000 [9.02e-01, 1.48e+01]
2456200 [9.02e-01, 1.48e+01]
2456400 [9.02e-01, 1.48e+01]
2456600 [9.02e-01, 1.48e+01]
2456800 [9.02e-01, 1.48e+01]
2457000 [9.02e-01, 1.48e+01]
2457200 [9.02e-01, 1.48e+01]
2457400 [9.02e-01, 1.48e+01]
2457600 [9.02e-01, 1.48e+01]
2457800 [9.02e-01, 1.48e+01]
2458000 [9.02e-01, 1.48e+01]
2458200 [9.02e-01, 1.48e+01]
2458400 [9.02e-01, 1.48e+01]
2458600 [9.02e-01, 1.48e+01]
2458800 [9.02e-01, 1.48e+01]
2459000 [9.02e-01, 1.48e+01]
2459200 [9.02e-01, 1.48e+01]
2459400 [9.02e-01, 1.48e+01]
2459600 [9.02e-01, 1.48e+01]
2459800 [9.02e-01, 1.48e+01]
2460000 [9.02e-01, 1.48e+01]
2460200 [9.02e-01, 1.48e+01]
2460400 [9.02e-01, 1.48e+01]
2460600 [9.02e-01, 1.48e+01]
2460800 [9.02e-01, 1.48e+01]
2461000 [9.02e-01, 1.48e+01]
2461200 [9.01e-01, 1.48e+01]
2461400 [9.01e-01, 1.48e+01]
2461600 [9.01e-01, 1.48e+01]
2461800 [9.01e-01, 1.48e+01]
2462000 [9.01e-01, 1.48e+01]
2462200 [9.01e-01, 1.48e+01]
2462400 [9.01e-01, 1.48e+01]
2462600 [9.01e-01, 1.48e+01]
2462800 [9.01e-01, 1.48e+01]
2463000 [9.01e-01, 1.48e+01]
2463200 [9.01e-01, 1.48e+01]
2463400 [9.01e-01, 1.48e+01]
2463600 [9.01e-01, 1.48e+01]
2463800 [9.01e-01, 1.48e+01]
2464000 [9.01e-01, 1.48e+01]
2464200 [9.01e-01, 1.48e+01]
2464400 [9.01e-01, 1.48e+01]
2464600 [9.01e-01, 1.48e+01]
2464800 [9.01e-01, 1.48e+01]
2465000 [9.01e-01, 1.48e+01]
2465200 [9.01e-01, 1.48e+01]
2465400 [9.01e-01, 1.48e+01]
2465600 [9.01e-01, 1.48e+01]
2465800 [9.01e-01, 1.48e+01]
2466000 [9.10e-01, 1.48e+01]
2466200 [9.09e-01, 1.48e+01]
2466400 [9.08e-01, 1.48e+01]
2466600 [9.08e-01, 1.48e+01]
2466800 [9.08e-01, 1.48e+01]
2467000 [9.08e-01, 1.47e+01]
2467200 [9.07e-01, 1.47e+01]
2467400 [9.07e-01, 1.47e+01]
2467600 [9.07e-01, 1.47e+01]
2467800 [9.07e-01, 1.47e+01]
2468000 [9.07e-01, 1.47e+01]
2468200 [9.07e-01, 1.47e+01]
2468400 [9.07e-01, 1.47e+01]
2468600 [9.07e-01, 1.47e+01]
2468800 [9.07e-01, 1.47e+01]
2469000 [9.07e-01, 1.47e+01]
2469200 [9.07e-01, 1.47e+01]
2469400 [9.07e-01, 1.47e+01]
2469600 [9.07e-01, 1.47e+01]
2469800 [9.07e-01, 1.47e+01]
2470000 [9.07e-01, 1.47e+01]
2470200 [9.07e-01, 1.47e+01]
2470400 [9.07e-01, 1.47e+01]
2470600 [9.07e-01, 1.47e+01]
2470800 [9.07e-01, 1.47e+01]
2471000 [9.07e-01, 1.47e+01]
2471200 [9.07e-01, 1.47e+01]
2471400 [9.07e-01, 1.47e+01]
2471600 [9.07e-01, 1.47e+01]
2471800 [9.07e-01, 1.47e+01]
2472000 [9.07e-01, 1.47e+01]
2472200 [9.07e-01, 1.47e+01]
2472400 [9.06e-01, 1.47e+01]
2472600 [9.06e-01, 1.47e+01]
2472800 [9.06e-01, 1.47e+01]
2473000 [9.06e-01, 1.47e+01]
2473200 [9.06e-01, 1.47e+01]
2473400 [9.06e-01, 1.47e+01]
2473600 [9.06e-01, 1.47e+01]
2473800 [9.06e-01, 1.47e+01]
2474000 [9.06e-01, 1.47e+01]
2474200 [9.06e-01, 1.47e+01]
2474400 [9.06e-01, 1.47e+01]
2474600 [9.06e-01, 1.47e+01]
2474800 [9.06e-01, 1.47e+01]
2475000 [9.06e-01, 1.47e+01]
2475200 [9.06e-01, 1.47e+01]
2475400 [9.06e-01, 1.47e+01]
2475600 [9.06e-01, 1.47e+01]
2475800 [9.06e-01, 1.47e+01]
2476000 [9.06e-01, 1.47e+01]
2476200 [9.06e-01, 1.47e+01]
2476400 [9.06e-01, 1.47e+01]
2476600 [9.06e-01, 1.47e+01]
2476800 [9.05e-01, 1.47e+01]
2477000 [9.06e-01, 1.47e+01]
2477200 [9.05e-01, 1.47e+01]
2477400 [9.05e-01, 1.47e+01]
2477600 [9.05e-01, 1.47e+01]
2477800 [9.05e-01, 1.47e+01]
2478000 [9.05e-01, 1.47e+01]
2478200 [9.05e-01, 1.47e+01]
2478400 [9.05e-01, 1.47e+01]
2478600 [9.05e-01, 1.47e+01]
2478800 [9.05e-01, 1.47e+01]
2479000 [9.05e-01, 1.47e+01]
2479200 [9.05e-01, 1.47e+01]
2479400 [9.05e-01, 1.47e+01]
2479600 [9.05e-01, 1.47e+01]
2479800 [9.05e-01, 1.47e+01]
2480000 [9.05e-01, 1.47e+01]
2480200 [9.05e-01, 1.47e+01]
2480400 [9.05e-01, 1.47e+01]
2480600 [9.05e-01, 1.47e+01]
2480800 [9.05e-01, 1.47e+01]
2481000 [9.05e-01, 1.47e+01]
2481200 [9.05e-01, 1.47e+01]
2481400 [9.05e-01, 1.47e+01]
2481600 [9.05e-01, 1.47e+01]
2481800 [9.05e-01, 1.47e+01]
2482000 [9.05e-01, 1.47e+01]
2482200 [9.04e-01, 1.47e+01]
2482400 [9.04e-01, 1.47e+01]
2482600 [9.04e-01, 1.47e+01]
2482800 [9.04e-01, 1.47e+01]
2483000 [9.04e-01, 1.47e+01]
2483200 [9.04e-01, 1.47e+01]
2483400 [9.04e-01, 1.47e+01]
2483600 [9.04e-01, 1.47e+01]
2483800 [9.04e-01, 1.47e+01]
2484000 [9.04e-01, 1.47e+01]
2484200 [9.04e-01, 1.47e+01]
2484400 [9.04e-01, 1.47e+01]
2484600 [9.04e-01, 1.47e+01]
2484800 [9.04e-01, 1.47e+01]
2485000 [9.04e-01, 1.47e+01]
2485200 [9.04e-01, 1.47e+01]
2485400 [9.04e-01, 1.47e+01]
2485600 [9.04e-01, 1.47e+01]
2485800 [9.04e-01, 1.47e+01]
2486000 [9.04e-01, 1.47e+01]
2486200 [9.04e-01, 1.47e+01]
2486400 [9.04e-01, 1.47e+01]
2486600 [9.03e-01, 1.47e+01]
2486800 [9.03e-01, 1.47e+01]
2487000 [9.03e-01, 1.47e+01]
2487200 [9.03e-01, 1.47e+01]
2487400 [9.03e-01, 1.47e+01]
2487600 [9.03e-01, 1.47e+01]
2487800 [9.03e-01, 1.47e+01]
2488000 [9.03e-01, 1.47e+01]
2488200 [9.03e-01, 1.47e+01]
2488400 [9.03e-01, 1.47e+01]
2488600 [9.03e-01, 1.47e+01]
2488800 [9.03e-01, 1.47e+01]
2489000 [9.03e-01, 1.47e+01]
2489200 [9.03e-01, 1.47e+01]
2489400 [9.03e-01, 1.47e+01]
2489600 [9.03e-01, 1.47e+01]
2489800 [9.03e-01, 1.47e+01]
2490000 [9.03e-01, 1.47e+01]
2490200 [9.03e-01, 1.47e+01]
2490400 [9.03e-01, 1.47e+01]
2490600 [9.03e-01, 1.48e+01]
2490800 [9.03e-01, 1.48e+01]
2491000 [9.03e-01, 1.48e+01]
2491200 [9.03e-01, 1.48e+01]
2491400 [9.03e-01, 1.48e+01]
2491600 [9.03e-01, 1.48e+01]
2491800 [9.02e-01, 1.48e+01]
2492000 [9.02e-01, 1.48e+01]
2492200 [9.02e-01, 1.48e+01]
2492400 [9.02e-01, 1.48e+01]
2492600 [9.02e-01, 1.48e+01]
2492800 [9.02e-01, 1.48e+01]
2493000 [9.02e-01, 1.48e+01]
2493200 [9.02e-01, 1.48e+01]
2493400 [9.02e-01, 1.48e+01]
2493600 [9.02e-01, 1.48e+01]
2493800 [9.02e-01, 1.48e+01]
2494000 [9.02e-01, 1.48e+01]
2494200 [9.02e-01, 1.48e+01]
2494400 [9.02e-01, 1.48e+01]
2494600 [9.02e-01, 1.48e+01]
2494800 [9.02e-01, 1.48e+01]
2495000 [9.02e-01, 1.48e+01]
2495200 [9.02e-01, 1.48e+01]
2495400 [9.02e-01, 1.48e+01]
2495600 [9.02e-01, 1.48e+01]
2495800 [9.02e-01, 1.48e+01]
2496000 [9.02e-01, 1.48e+01]
2496200 [9.02e-01, 1.48e+01]
2496400 [9.02e-01, 1.48e+01]
2496600 [9.02e-01, 1.48e+01]
2496800 [9.02e-01, 1.48e+01]
2497000 [9.02e-01, 1.48e+01]
2497200 [9.02e-01, 1.48e+01]
2497400 [9.02e-01, 1.48e+01]
2497600 [9.02e-01, 1.48e+01]
2497800 [9.02e-01, 1.48e+01]
2498000 [9.02e-01, 1.48e+01]
2498200 [9.02e-01, 1.48e+01]
2498400 [9.01e-01, 1.48e+01]
2498600 [9.01e-01, 1.48e+01]
2498800 [9.01e-01, 1.48e+01]
2499000 [9.01e-01, 1.48e+01]
2499200 [9.01e-01, 1.48e+01]
2499400 [9.01e-01, 1.48e+01]
2499600 [9.01e-01, 1.48e+01]
2499800 [9.01e-01, 1.48e+01]
2500000 [9.01e-01, 1.48e+01]
2500200 [9.01e-01, 1.48e+01]
2500400 [9.01e-01, 1.48e+01]
2500600 [9.01e-01, 1.48e+01]
2500800 [9.01e-01, 1.48e+01]
2501000 [9.01e-01, 1.48e+01]
2501200 [9.01e-01, 1.48e+01]
2501400 [9.01e-01, 1.48e+01]
2501600 [9.01e-01, 1.48e+01]
2501800 [9.01e-01, 1.48e+01]
2502000 [9.01e-01, 1.48e+01]
2502200 [9.01e-01, 1.48e+01]
2502400 [9.01e-01, 1.48e+01]
2502600 [9.01e-01, 1.48e+01]
2502800 [9.01e-01, 1.48e+01]
2503000 [9.01e-01, 1.48e+01]
2503200 [9.01e-01, 1.48e+01]
2503400 [9.01e-01, 1.48e+01]
2503600 [9.01e-01, 1.48e+01]
2503800 [9.01e-01, 1.49e+01]
2504000 [9.01e-01, 1.49e+01]
2504200 [9.01e-01, 1.49e+01]
2504400 [9.01e-01, 1.49e+01]
2504600 [9.01e-01, 1.49e+01]
2504800 [9.00e-01, 1.49e+01]
2505000 [9.00e-01, 1.49e+01]
2505200 [9.00e-01, 1.49e+01]
2505400 [9.00e-01, 1.49e+01]
2505600 [9.00e-01, 1.49e+01]
2505800 [9.00e-01, 1.49e+01]
2506000 [9.00e-01, 1.49e+01]
2506200 [9.00e-01, 1.49e+01]
2506400 [9.00e-01, 1.49e+01]
2506600 [9.00e-01, 1.49e+01]
2506800 [9.00e-01, 1.49e+01]
2507000 [9.00e-01, 1.49e+01]
2507200 [9.00e-01, 1.49e+01]
2507400 [9.00e-01, 1.49e+01]
2507600 [9.00e-01, 1.49e+01]
2507800 [9.00e-01, 1.49e+01]
2508000 [9.00e-01, 1.49e+01]
2508200 [9.00e-01, 1.49e+01]
2508400 [9.00e-01, 1.49e+01]
2508600 [9.00e-01, 1.49e+01]
2508800 [9.00e-01, 1.49e+01]
2509000 [9.00e-01, 1.49e+01]
2509200 [9.00e-01, 1.49e+01]
2509400 [9.00e-01, 1.49e+01]
2509600 [9.00e-01, 1.49e+01]
2509800 [9.00e-01, 1.49e+01]
2510000 [9.00e-01, 1.49e+01]
2510200 [9.00e-01, 1.49e+01]
2510400 [9.00e-01, 1.49e+01]
2510600 [9.00e-01, 1.49e+01]
2510800 [9.00e-01, 1.49e+01]
2511000 [9.00e-01, 1.49e+01]
2511200 [9.00e-01, 1.49e+01]
2511400 [9.00e-01, 1.49e+01]
2511600 [9.00e-01, 1.49e+01]
2511800 [9.00e-01, 1.49e+01]
2512000 [8.99e-01, 1.49e+01]
2512200 [8.99e-01, 1.49e+01]
2512400 [8.99e-01, 1.49e+01]
2512600 [8.99e-01, 1.49e+01]
2512800 [8.99e-01, 1.49e+01]
2513000 [8.99e-01, 1.49e+01]
2513200 [8.99e-01, 1.49e+01]
2513400 [8.99e-01, 1.49e+01]
2513600 [8.99e-01, 1.49e+01]
2513800 [8.99e-01, 1.49e+01]
2514000 [8.99e-01, 1.49e+01]
2514200 [8.99e-01, 1.50e+01]
2514400 [8.99e-01, 1.50e+01]
2514600 [8.99e-01, 1.50e+01]
2514800 [8.99e-01, 1.50e+01]
2515000 [8.99e-01, 1.50e+01]
2515200 [8.99e-01, 1.50e+01]
2515400 [8.99e-01, 1.50e+01]
2515600 [8.99e-01, 1.50e+01]
2515800 [8.99e-01, 1.50e+01]
2516000 [8.99e-01, 1.50e+01]
2516200 [8.99e-01, 1.50e+01]
2516400 [8.99e-01, 1.50e+01]
2516600 [8.99e-01, 1.50e+01]
2516800 [8.99e-01, 1.50e+01]
2517000 [8.99e-01, 1.50e+01]
2517200 [8.99e-01, 1.50e+01]
2517400 [8.99e-01, 1.50e+01]
2517600 [8.99e-01, 1.50e+01]
2517800 [8.99e-01, 1.50e+01]
2518000 [8.99e-01, 1.50e+01]
2518200 [8.99e-01, 1.50e+01]
2518400 [8.99e-01, 1.50e+01]
2518600 [8.99e-01, 1.50e+01]
2518800 [8.99e-01, 1.50e+01]
2519000 [8.99e-01, 1.50e+01]
2519200 [8.99e-01, 1.50e+01]
2519400 [8.99e-01, 1.50e+01]
2519600 [8.99e-01, 1.50e+01]
2519800 [8.99e-01, 1.50e+01]
2520000 [8.99e-01, 1.50e+01]
2520200 [8.99e-01, 1.50e+01]
2520400 [8.99e-01, 1.50e+01]
2520600 [8.99e-01, 1.50e+01]
2520800 [8.98e-01, 1.50e+01]
2521000 [9.00e-01, 1.50e+01]
2521200 [9.00e-01, 1.50e+01]
2521400 [9.00e-01, 1.50e+01]
2521600 [9.01e-01, 1.50e+01]
2521800 [9.01e-01, 1.50e+01]
2522000 [9.01e-01, 1.50e+01]
2522200 [9.01e-01, 1.50e+01]
2522400 [9.01e-01, 1.50e+01]
2522600 [9.01e-01, 1.50e+01]
2522800 [9.01e-01, 1.50e+01]
2523000 [9.01e-01, 1.50e+01]
2523200 [9.01e-01, 1.50e+01]
2523400 [9.01e-01, 1.50e+01]
2523600 [9.01e-01, 1.50e+01]
2523800 [9.01e-01, 1.50e+01]
2524000 [9.01e-01, 1.50e+01]
2524200 [9.01e-01, 1.50e+01]
2524400 [9.01e-01, 1.50e+01]
2524600 [9.01e-01, 1.50e+01]
2524800 [9.01e-01, 1.50e+01]
2525000 [9.01e-01, 1.50e+01]
2525200 [9.01e-01, 1.50e+01]
2525400 [9.01e-01, 1.50e+01]
2525600 [9.01e-01, 1.50e+01]
2525800 [9.01e-01, 1.50e+01]
2526000 [9.01e-01, 1.50e+01]
2526200 [9.01e-01, 1.50e+01]
2526400 [9.01e-01, 1.50e+01]
2526600 [9.01e-01, 1.50e+01]
2526800 [9.01e-01, 1.50e+01]
2527000 [9.01e-01, 1.50e+01]
2527200 [9.01e-01, 1.50e+01]
2527400 [9.01e-01, 1.50e+01]
2527600 [9.01e-01, 1.50e+01]
2527800 [9.01e-01, 1.50e+01]
2528000 [9.01e-01, 1.50e+01]
2528200 [9.01e-01, 1.50e+01]
2528400 [9.01e-01, 1.50e+01]
2528600 [9.01e-01, 1.50e+01]
2528800 [9.01e-01, 1.50e+01]
2529000 [9.01e-01, 1.50e+01]
2529200 [9.01e-01, 1.50e+01]
2529400 [9.01e-01, 1.50e+01]
2529600 [9.01e-01, 1.50e+01]
2529800 [9.01e-01, 1.50e+01]
2530000 [9.01e-01, 1.50e+01]
2530200 [9.01e-01, 1.50e+01]
2530400 [9.00e-01, 1.50e+01]
2530600 [9.00e-01, 1.50e+01]
2530800 [9.00e-01, 1.50e+01]
2531000 [9.00e-01, 1.50e+01]
2531200 [9.00e-01, 1.50e+01]
2531400 [9.00e-01, 1.50e+01]
2531600 [9.00e-01, 1.50e+01]
2531800 [9.00e-01, 1.50e+01]
2532000 [9.00e-01, 1.50e+01]
2532200 [9.00e-01, 1.50e+01]
2532400 [9.00e-01, 1.50e+01]
2532600 [9.00e-01, 1.50e+01]
2532800 [9.00e-01, 1.50e+01]
2533000 [9.00e-01, 1.50e+01]
2533200 [9.00e-01, 1.50e+01]
2533400 [9.00e-01, 1.50e+01]
2533600 [9.00e-01, 1.50e+01]
2533800 [9.00e-01, 1.50e+01]
2534000 [9.00e-01, 1.50e+01]
2534200 [9.00e-01, 1.50e+01]
2534400 [9.00e-01, 1.50e+01]
2534600 [9.00e-01, 1.50e+01]
2534800 [9.00e-01, 1.50e+01]
2535000 [9.00e-01, 1.50e+01]
2535200 [9.00e-01, 1.50e+01]
2535400 [9.00e-01, 1.50e+01]
2535600 [9.00e-01, 1.50e+01]
2535800 [8.99e-01, 1.50e+01]
2536000 [8.99e-01, 1.50e+01]
2536200 [8.99e-01, 1.50e+01]
2536400 [8.99e-01, 1.50e+01]
2536600 [8.99e-01, 1.50e+01]
2536800 [8.99e-01, 1.50e+01]
2537000 [8.99e-01, 1.50e+01]
2537200 [8.99e-01, 1.50e+01]
2537400 [8.99e-01, 1.50e+01]
2537600 [8.99e-01, 1.50e+01]
2537800 [8.99e-01, 1.50e+01]
2538000 [8.99e-01, 1.50e+01]
2538200 [8.99e-01, 1.50e+01]
2538400 [8.99e-01, 1.50e+01]
2538600 [8.99e-01, 1.50e+01]
2538800 [8.99e-01, 1.50e+01]
2539000 [8.99e-01, 1.50e+01]
2539200 [8.99e-01, 1.50e+01]
2539400 [8.99e-01, 1.50e+01]
2539600 [8.99e-01, 1.50e+01]
2539800 [8.99e-01, 1.50e+01]
2540000 [8.99e-01, 1.50e+01]
2540200 [8.99e-01, 1.50e+01]
2540400 [8.99e-01, 1.50e+01]
2540600 [8.99e-01, 1.50e+01]
2540800 [8.99e-01, 1.50e+01]
2541000 [8.99e-01, 1.50e+01]
2541200 [8.99e-01, 1.50e+01]
2541400 [8.99e-01, 1.50e+01]
2541600 [8.99e-01, 1.50e+01]
2541800 [8.99e-01, 1.50e+01]
2542000 [8.99e-01, 1.51e+01]
2542200 [8.99e-01, 1.51e+01]
2542400 [8.99e-01, 1.51e+01]
2542600 [8.99e-01, 1.51e+01]
2542800 [8.99e-01, 1.51e+01]
2543000 [8.98e-01, 1.51e+01]
2543200 [8.98e-01, 1.51e+01]
2543400 [8.99e-01, 1.51e+01]
2543600 [8.98e-01, 1.51e+01]
2543800 [8.98e-01, 1.51e+01]
2544000 [8.98e-01, 1.51e+01]
2544200 [8.98e-01, 1.51e+01]
2544400 [8.98e-01, 1.51e+01]
2544600 [8.98e-01, 1.51e+01]
2544800 [8.98e-01, 1.51e+01]
2545000 [8.98e-01, 1.51e+01]
2545200 [8.98e-01, 1.51e+01]
2545400 [8.98e-01, 1.51e+01]
2545600 [8.98e-01, 1.51e+01]
2545800 [8.98e-01, 1.51e+01]
2546000 [8.98e-01, 1.51e+01]
2546200 [8.98e-01, 1.51e+01]
2546400 [8.98e-01, 1.51e+01]
2546600 [8.98e-01, 1.51e+01]
2546800 [8.98e-01, 1.51e+01]
2547000 [8.98e-01, 1.51e+01]
2547200 [8.98e-01, 1.51e+01]
2547400 [8.98e-01, 1.51e+01]
2547600 [8.98e-01, 1.51e+01]
2547800 [8.98e-01, 1.51e+01]
2548000 [8.98e-01, 1.51e+01]
2548200 [8.98e-01, 1.51e+01]
2548400 [8.98e-01, 1.51e+01]
2548600 [8.98e-01, 1.51e+01]
2548800 [8.98e-01, 1.51e+01]
2549000 [8.98e-01, 1.51e+01]
2549200 [8.98e-01, 1.51e+01]
2549400 [8.98e-01, 1.51e+01]
2549600 [8.98e-01, 1.51e+01]
2549800 [8.98e-01, 1.51e+01]
2550000 [8.98e-01, 1.51e+01]
2550200 [8.98e-01, 1.51e+01]
2550400 [8.98e-01, 1.51e+01]
2550600 [8.98e-01, 1.51e+01]
2550800 [8.98e-01, 1.51e+01]
2551000 [8.98e-01, 1.51e+01]
2551200 [8.98e-01, 1.51e+01]
2551400 [8.98e-01, 1.51e+01]
2551600 [8.98e-01, 1.51e+01]
2551800 [8.98e-01, 1.51e+01]
2552000 [8.98e-01, 1.51e+01]
2552200 [8.98e-01, 1.51e+01]
2552400 [8.98e-01, 1.51e+01]
2552600 [8.98e-01, 1.51e+01]
2552800 [8.98e-01, 1.51e+01]
2553000 [8.98e-01, 1.51e+01]
2553200 [8.98e-01, 1.51e+01]
2553400 [8.98e-01, 1.51e+01]
2553600 [8.98e-01, 1.52e+01]
2553800 [8.98e-01, 1.52e+01]
2554000 [8.98e-01, 1.52e+01]
2554200 [8.98e-01, 1.52e+01]
2554400 [8.98e-01, 1.52e+01]
2554600 [8.98e-01, 1.52e+01]
2554800 [8.98e-01, 1.52e+01]
2555000 [8.98e-01, 1.52e+01]
2555200 [8.98e-01, 1.52e+01]
2555400 [8.98e-01, 1.52e+01]
2555600 [8.98e-01, 1.52e+01]
2555800 [8.98e-01, 1.52e+01]
2556000 [8.98e-01, 1.52e+01]
2556200 [8.98e-01, 1.52e+01]
2556400 [8.98e-01, 1.52e+01]
2556600 [8.98e-01, 1.52e+01]
2556800 [8.98e-01, 1.52e+01]
2557000 [8.98e-01, 1.52e+01]
2557200 [8.98e-01, 1.52e+01]
2557400 [8.98e-01, 1.52e+01]
2557600 [8.98e-01, 1.52e+01]
2557800 [8.98e-01, 1.52e+01]
2558000 [8.98e-01, 1.52e+01]
2558200 [8.98e-01, 1.52e+01]
2558400 [8.98e-01, 1.52e+01]
2558600 [8.98e-01, 1.52e+01]
2558800 [8.98e-01, 1.52e+01]
2559000 [9.04e-01, 1.51e+01]
2559200 [9.03e-01, 1.51e+01]
2559400 [9.03e-01, 1.51e+01]
2559600 [9.03e-01, 1.51e+01]
2559800 [9.04e-01, 1.51e+01]
2560000 [9.04e-01, 1.51e+01]
2560200 [9.04e-01, 1.51e+01]
2560400 [9.04e-01, 1.51e+01]
2560600 [9.04e-01, 1.51e+01]
2560800 [9.04e-01, 1.51e+01]
2561000 [9.04e-01, 1.51e+01]
2561200 [9.04e-01, 1.51e+01]
2561400 [9.04e-01, 1.51e+01]
2561600 [9.04e-01, 1.51e+01]
2561800 [9.04e-01, 1.51e+01]
2562000 [9.04e-01, 1.51e+01]
2562200 [9.04e-01, 1.51e+01]
2562400 [9.04e-01, 1.51e+01]
2562600 [9.04e-01, 1.51e+01]
2562800 [9.04e-01, 1.51e+01]
2563000 [9.04e-01, 1.51e+01]
2563200 [9.04e-01, 1.51e+01]
2563400 [9.04e-01, 1.51e+01]
2563600 [9.04e-01, 1.51e+01]
2563800 [9.04e-01, 1.51e+01]
2564000 [9.04e-01, 1.51e+01]
2564200 [9.04e-01, 1.51e+01]
2564400 [9.04e-01, 1.51e+01]
2564600 [9.04e-01, 1.51e+01]
2564800 [9.04e-01, 1.51e+01]
2565000 [9.04e-01, 1.51e+01]
2565200 [9.04e-01, 1.51e+01]
2565400 [9.04e-01, 1.51e+01]
2565600 [9.04e-01, 1.51e+01]
2565800 [9.04e-01, 1.51e+01]
2566000 [9.04e-01, 1.51e+01]
2566200 [9.04e-01, 1.51e+01]
2566400 [9.04e-01, 1.51e+01]
2566600 [9.04e-01, 1.51e+01]
2566800 [9.04e-01, 1.51e+01]
2567000 [9.04e-01, 1.51e+01]
2567200 [9.04e-01, 1.51e+01]
2567400 [9.04e-01, 1.51e+01]
2567600 [9.04e-01, 1.51e+01]
2567800 [9.04e-01, 1.51e+01]
2568000 [9.04e-01, 1.51e+01]
2568200 [9.04e-01, 1.51e+01]
2568400 [9.04e-01, 1.51e+01]
2568600 [9.04e-01, 1.51e+01]
2568800 [9.04e-01, 1.51e+01]
2569000 [9.04e-01, 1.51e+01]
2569200 [9.04e-01, 1.51e+01]
2569400 [9.04e-01, 1.51e+01]
2569600 [9.04e-01, 1.51e+01]
2569800 [9.04e-01, 1.51e+01]
2570000 [9.04e-01, 1.50e+01]
2570200 [9.04e-01, 1.50e+01]
2570400 [9.04e-01, 1.50e+01]
2570600 [9.04e-01, 1.50e+01]
2570800 [9.04e-01, 1.50e+01]
2571000 [9.03e-01, 1.50e+01]
2571200 [9.04e-01, 1.50e+01]
2571400 [9.03e-01, 1.50e+01]
2571600 [9.03e-01, 1.50e+01]
2571800 [9.03e-01, 1.50e+01]
2572000 [9.03e-01, 1.50e+01]
2572200 [9.03e-01, 1.50e+01]
2572400 [9.03e-01, 1.50e+01]
2572600 [9.03e-01, 1.50e+01]
2572800 [9.03e-01, 1.50e+01]
2573000 [9.03e-01, 1.50e+01]
2573200 [9.03e-01, 1.50e+01]
2573400 [9.03e-01, 1.50e+01]
2573600 [9.03e-01, 1.50e+01]
2573800 [9.03e-01, 1.50e+01]
2574000 [9.03e-01, 1.50e+01]
2574200 [9.03e-01, 1.50e+01]
2574400 [9.03e-01, 1.50e+01]
2574600 [9.03e-01, 1.50e+01]
2574800 [9.03e-01, 1.50e+01]
2575000 [9.03e-01, 1.50e+01]
2575200 [9.03e-01, 1.50e+01]
2575400 [9.03e-01, 1.50e+01]
2575600 [9.03e-01, 1.50e+01]
2575800 [9.03e-01, 1.50e+01]
2576000 [9.03e-01, 1.50e+01]
2576200 [9.03e-01, 1.50e+01]
2576400 [9.03e-01, 1.50e+01]
2576600 [9.03e-01, 1.50e+01]
2576800 [9.03e-01, 1.50e+01]
2577000 [9.03e-01, 1.50e+01]
2577200 [9.03e-01, 1.50e+01]
2577400 [9.03e-01, 1.50e+01]
2577600 [9.03e-01, 1.50e+01]
2577800 [9.03e-01, 1.50e+01]
2578000 [9.03e-01, 1.50e+01]
2578200 [9.03e-01, 1.50e+01]
2578400 [9.03e-01, 1.50e+01]
2578600 [9.03e-01, 1.50e+01]
2578800 [9.03e-01, 1.50e+01]
2579000 [9.03e-01, 1.50e+01]
2579200 [9.03e-01, 1.50e+01]
2579400 [9.03e-01, 1.50e+01]
2579600 [9.03e-01, 1.50e+01]
2579800 [9.03e-01, 1.50e+01]
2580000 [9.03e-01, 1.50e+01]
2580200 [9.03e-01, 1.50e+01]
2580400 [9.03e-01, 1.50e+01]
2580600 [9.03e-01, 1.50e+01]
2580800 [9.02e-01, 1.50e+01]
2581000 [9.02e-01, 1.50e+01]
2581200 [9.02e-01, 1.50e+01]
2581400 [9.02e-01, 1.50e+01]
2581600 [9.02e-01, 1.50e+01]
