"Time",Subsystem #1|CTLs|Vars|Tm,"Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.00585,0.1998997587,1.000224227,6.897752616E-7,0.9997171552
0.0059,0.1998994173,1.000224226,7.167099813E-7,0.9997171545
0.00595,0.199899076,1.000224226,7.435228185E-7,0.9997171537
0.006,0.1998987347,1.000224225,7.701918345E-7,0.999717153
0.00605,0.1998983934,1.000224224,7.96690012E-7,0.9997171522
0.0061,0.1998980522,1.000224223,8.229950485E-7,0.9997171514
0.00615,0.199897711,1.000224222,8.490797904E-7,0.9997171507
0.0062,0.1998973699,1.000224222,8.749216371E-7,0.9997171499
0.00625,0.1998970289,1.000224221,9.004933726E-7,0.9997171491
0.0063,0.1998966878,1.00022422,9.257721712E-7,0.9997171483
0.00635,0.1998963469,1.000224219,9.507308353E-7,0.9997171475
0.0064,0.1998960059,1.000224219,9.753463953E-7,0.9997171467
0.00645,0.1998956651,1.000224218,9.995917605E-7,0.9997171459
0.0065,0.1998953243,1.000224217,1.023443906E-6,0.9997171451
0.00655,0.1998949835,1.000224216,1.046875945E-6,0.9997171443
0.0066,0.1998946428,1.000224215,1.069864895E-6,0.9997171435
0.00665,0.1998943021,1.000224215,1.092384177E-6,0.9997171426
0.0067,0.1998939615,1.000224214,1.114410954E-6,0.9997171418
0.00675,0.1998936209,1.000224213,1.13591907E-6,0.9997171409
0.0068,0.1998932804,1.000224212,1.156885948E-6,0.9997171401
0.00685,0.1998929399,1.000224211,1.177285972E-6,0.9997171392
0.0069,0.1998925994,1.00022421,1.197096948E-6,0.9997171384
0.00695,0.1998922591,1.000224209,1.21629393E-6,0.9997171375
0.007,0.1998919187,1.000224209,1.234855235E-6,0.9997171366
0.00705,0.1998915785,1.000224208,1.252756723E-6,0.9997171358
0.0071,0.1998912382,1.000224207,1.269977357E-6,0.9997171349
0.00715,0.1998908981,1.000224206,1.286493946E-6,0.999717134
0.0072,0.199890558,1.000224205,1.302286245E-6,0.9997171331
0.00725,0.1998902179,1.000224204,1.31733216E-6,0.9997171322
0.0073,0.1998898779,1.000224203,1.331612386E-6,0.9997171313
0.00735,0.1998895379,1.000224202,1.34510608E-6,0.9997171304
0.0074,0.199889198,1.000224201,1.357795031E-6,0.9997171294
0.00745,0.1998888581,1.0002242,1.369659808E-6,0.9997171285
0.0075,0.1998885183,1.0002242,1.38068345E-6,0.9997171276
0.00755,0.1998881785,1.000224199,1.390848099E-6,0.9997171266
0.0076,0.1998878388,1.000224198,1.400138205E-6,0.9997171257
0.00765,0.1998874992,1.000224197,1.408537644E-6,0.9997171247
0.0077,0.1998871596,1.000224196,1.41603244E-6,0.9997171238
0.00775,0.19988682,1.000224195,1.422608364E-6,0.9997171228
0.0078,0.1998864805,1.000224194,1.428253172E-6,0.9997171219
0.00785,0.1998861411,1.000224193,1.43295469E-6,0.9997171209
0.0079,0.1998858017,1.000224192,1.436702561E-6,0.9997171199
0.00795,0.1998854624,1.000224191,1.439486821E-6,0.9997171189
0.008,0.1998851231,1.00022419,1.441299149E-6,0.9997171179
0.00805,0.1998847839,1.000224189,1.442131937E-6,0.9997171169
0.0081,0.1998844447,1.000224188,1.441979043E-6,0.9997171159
0.00815,0.1998841056,1.000224187,1.440835352E-6,0.9997171149
0.0082,0.1998837665,1.000224186,1.438697027E-6,0.9997171139
0.00825,0.1998834275,1.000224185,1.435561569E-6,0.9997171129
0.0083,0.1998830885,1.000224184,1.431427566E-6,0.9997171119
