"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.0119,0.0,1.000507881,-0.1206210127,1.000000679
0.01195,0.0,1.000507894,-0.120652754,1.000000693
0.012,0.0,1.000507908,-0.1206850496,1.000000707
0.01205,0.0,1.000507922,-0.120717881,1.000000722
0.0121,0.0,1.000507937,-0.1207512298,1.000000738
0.01215,0.0,1.000507953,-0.1207850775,1.000000754
0.0122,0.0,1.000507969,-0.1208194054,1.000000771
0.01225,0.0,1.000507986,-0.120854195,1.000000789
0.0123,0.0,1.000508004,-0.1208894278,1.000000807
0.01235,0.0,1.000508022,-0.1209250851,1.000000827
0.0124,0.0,1.000508042,-0.1209611485,1.000000847
0.01245,0.0,1.000508062,-0.1209975994,1.000000867
0.0125,0.0,1.000508082,-0.1210344191,1.000000889
0.01255,0.0,1.000508104,-0.1210715892,1.000000911
0.0126,0.0,1.000508126,-0.1211090911,1.000000934
0.01265,0.0,1.000508149,-0.1211469062,1.000000958
0.0127,0.0,1.000508173,-0.1211850162,1.000000983
0.01275,0.0,1.000508198,-0.1212234025,1.000001009
0.0128,0.0,1.000508224,-0.1212620466,1.000001035
0.01285,0.0,1.00050825,-0.1213009303,1.000001062
0.0129,0.0,1.000508277,-0.1213400351,1.00000109
0.01295,0.0,1.000508305,-0.1213793427,1.000001119
0.013,0.0,1.000508334,-0.1214188348,1.000001148
0.01305,0.0,1.000508363,-0.1214584933,1.000001179
0.0131,0.0,1.000508394,-0.1214982999,1.00000121
0.01315,0.0,1.000508425,-0.1215382365,1.000001242
0.0132,0.0,1.000508457,-0.1215782852,1.000001275
0.01325,0.0,1.00050849,-0.121618428,1.000001308
0.0133,0.0,1.000508524,-0.1216586469,1.000001343
0.01335,0.0,1.000508558,-0.1216989241,1.000001378
0.0134,0.0,1.000508594,-0.1217392419,1.000001415
0.01345,0.0,1.00050863,-0.1217795826,1.000001452
0.0135,0.0,1.000508667,-0.1218199286,1.00000149
0.01355,0.0,1.000508705,-0.1218602626,1.000001528
0.0136,0.0,1.000508744,-0.1219005669,1.000001568
0.01365,0.0,1.000508783,-0.1219408244,1.000001608
0.0137,0.0,1.000508824,-0.121981018,1.00000165
0.01375,0.0,1.000508865,-0.1220211304,1.000001692
0.0138,0.0,1.000508907,-0.1220611447,1.000001735
0.01385,0.0,1.00050895,-0.1221010441,1.000001778
0.0139,0.0,1.000508994,-0.1221408117,1.000001823
0.01395,0.0,1.000509038,-0.1221804311,1.000001868
0.014,0.0,1.000509084,-0.1222198856,1.000001915
0.01405,0.0,1.00050913,-0.122259159,1.000001962
0.0141,0.0,1.000509177,-0.1222982348,1.00000201
0.01415,0.0,1.000509225,-0.1223370972,1.000002058
0.0142,0.0,1.000509274,-0.1223757299,1.000002108
0.01425,0.0,1.000509323,-0.1224141173,1.000002158
0.0143,0.0,1.000509374,-0.1224522437,1.000002209
0.01435,0.0,1.000509425,-0.1224900934,1.000002261
0.0144,0.0,1.000509477,-0.122527651,1.000002314
0.01445,0.0,1.000509529,-0.1225649015,1.000002367
0.0145,0.0,1.000509583,-0.1226018295,1.000002421
0.01455,0.0,1.000509637,-0.1226384203,1.000002476
0.0146,0.0,1.000509692,-0.122674659,1.000002532
0.01465,0.0,1.000509748,-0.1227105311,1.000002588
0.0147,0.0,1.000509804,-0.1227460221,1.000002646
0.01475,0.0,1.000509861,-0.1227811177,1.000002704
0.0148,0.0,1.000509919,-0.1228158038,1.000002762
0.01485,0.0,1.000509978,-0.1228500666,1.000002822
0.0149,0.0,1.000510038,-0.1228838923,1.000002882
0.01495,0.0,1.000510098,-0.1229172673,1.000002942
0.015,0.0,1.000510158,-0.1229501782,1.000003004
