"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.0144,0.2510716676,1.000746519,-0.4706037604,1.000247044
0.01445,0.2510643118,1.000754384,-0.4841048879,1.000255129
0.0145,0.251056901,1.000762473,-0.4976833717,1.00026344
0.01455,0.2510494349,1.000770789,-0.5113341694,1.000271979
0.0146,0.2510419131,1.000779332,-0.5250522098,1.000280746
0.01465,0.2510343353,1.000788103,-0.5388323534,1.000289743
0.0147,0.2510267014,1.000797105,-0.5526694371,1.00029897
0.01475,0.2510190111,1.000806337,-0.5665582312,1.000308429
0.0148,0.2510112642,1.0008158,-0.5804934879,1.000318119
0.01485,0.2510034605,1.000825495,-0.5944698949,1.000328043
0.0149,0.2509955998,1.000835424,-0.6084821269,1.0003382
0.01495,0.2509876821,1.000845586,-0.6225247966,1.00034859
0.015,0.2509797071,1.000855982,-0.6365925097,1.000359215
0.01505,0.2509716748,1.000866612,-0.6506798118,1.000370075
0.0151,0.2509635851,1.000877477,-0.6647812477,1.000381169
0.01515,0.250955438,1.000888577,-0.6788913049,1.000392498
0.0152,0.2509472335,1.000899912,-0.693004476,1.000404063
0.01525,0.2509389715,1.000911482,-0.7071151989,1.000415862
0.0153,0.250930652,1.000923287,-0.7212179233,1.000427896
0.01535,0.2509222752,1.000935328,-0.7353070469,1.000440165
0.0154,0.250913841,1.000947603,-0.7493769857,1.000452668
0.01545,0.2509053496,1.000960112,-0.7634221071,1.000465405
0.0155,0.2508968011,1.000972856,-0.7774368027,1.000478376
0.01555,0.2508881955,1.000985833,-0.7914154194,1.000491579
0.0156,0.2508795332,1.000999043,-0.8053523349,1.000505014
0.01565,0.2508708142,1.001012485,-0.8192418853,1.000518681
0.0157,0.2508620388,1.001026158,-0.8330784443,1.000532578
0.01575,0.2508532072,1.001040062,-0.846856348,1.000546704
0.0158,0.2508443197,1.001054196,-0.8605699767,1.000561059
0.01585,0.2508353765,1.001068558,-0.8742136765,1.000575641
0.0159,0.2508263779,1.001083147,-0.8877818447,1.000590449
0.01595,0.2508173244,1.001097963,-0.9012688486,1.000605481
0.016,0.2508082161,1.001113003,-0.9146691132,1.000620737
0.01605,0.2507990535,1.001128266,-0.9279770373,1.000636214
0.0161,0.2507898371,1.001143751,-0.9411870848,1.000651911
0.01615,0.2507805671,1.001159456,-0.954293697,1.000667826
0.0162,0.2507712441,1.00117538,-0.9672913871,1.000683958
0.01625,0.2507618685,1.00119152,-0.9801746502,1.000700304
0.0163,0.2507524408,1.001207874,-0.9929380597,1.000716863
0.01635,0.2507429615,1.001224441,-1.005576175,1.000733632
0.0164,0.2507334312,1.001241219,-1.018083642,1.00075061
0.01645,0.2507238504,1.001258205,-1.030455094,1.000767793
0.0165,0.2507142197,1.001275397,-1.042685259,1.00078518
0.01655,0.2507045397,1.001292793,-1.054768858,1.000802768
0.0166,0.250694811,1.00131039,-1.066700712,1.000820555
0.01665,0.2506850342,1.001328186,-1.078475639,1.000838538
0.0167,0.2506752101,1.001346177,-1.090088562,1.000856714
0.01675,0.2506653393,1.001364363,-1.101534409,1.00087508
0.0168,0.2506554225,1.001382739,-1.112808217,1.000893635
0.01685,0.2506454604,1.001401302,-1.123905032,1.000912373
0.0169,0.2506354539,1.001420051,-1.134820016,1.000931294
0.01695,0.2506254036,1.001438981,-1.145548343,1.000950393
0.017,0.2506153104,1.00145809,-1.156085311,1.000969668
0.01705,0.250605175,1.001477374,-1.166426233,1.000989114
0.0171,0.2505949983,1.001496831,-1.176566551,1.00100873
0.01715,0.2505847812,1.001516456,-1.186501729,1.001028511
0.0172,0.2505745244,1.001536247,-1.196227362,1.001048453
0.01725,0.250564229,1.0015562,-1.205739072,1.001068554
0.0173,0.2505538958,1.001576311,-1.21503262,1.00108881
0.01735,0.2505435256,1.001596576,-1.224103795,1.001109216
0.0174,0.2505331195,1.001616993,-1.23294853,1.00112977
0.01745,0.2505226784,1.001637557,-1.241562793,1.001150466
0.0175,0.2505122033,1.001658265,-1.249942697,1.001171303
0.01755,0.2505016951,1.001679111,-1.258084396,1.001192275
0.0176,0.2504911549,1.001700094,-1.265984196,1.001213378
0.01765,0.2504805837,1.001721208,-1.27363844,1.001234608
0.0177,0.2504699825,1.001742449,-1.281043634,1.001255962
0.01775,0.2504593523,1.001763813,-1.288196325,1.001277434
0.0178,0.2504486943,1.001785297,-1.295093222,1.001299021
0.01785,0.2504380094,1.001806895,-1.301731082,1.001320719
0.0179,0.2504272989,1.001828603,-1.308106825,1.001342523
0.01795,0.2504165637,1.001850418,-1.314217424,1.001364428
0.018,0.2504058049,1.001872334,-1.320060021,1.00138643
0.01805,0.2503950238,1.001894348,-1.325631809,1.001408525
0.0181,0.2503842215,1.001916454,-1.330930155,1.001430708
0.01815,0.250373399,1.001938648,-1.335952481,1.001452974
0.0182,0.2503625576,1.001960926,-1.340696383,1.001475319
0.01825,0.2503516984,1.001983282,-1.345159517,1.001497738
0.0183,0.2503408227,1.002005713,-1.349339717,1.001520227
0.01835,0.2503299314,1.002028213,-1.353234874,1.00154278
0.0184,0.250319026,1.002050777,-1.356843063,1.001565393
0.01845,0.2503081075,1.002073402,-1.360162419,1.001588062
0.0185,0.2502971772,1.002096082,-1.363191258,1.00161078
0.01855,0.2502862363,1.002118811,-1.365927963,1.001633544
