Time,Subsystem_1_CTLs_Vars_Ef_CHP,Subsystem_1_CTLs_Vars_Tmech_pu_CHP,Subsystem_1_CTLs_Vars_w_CHP_pu,Subsystem_1_Machines_CHP_CHPexcmon,Tele
0.0962,2.949582706,0.8440633639,1.00269558,4.380964949,0.65846566704216
0.09625,2.950130292,0.843976306,1.002708856,4.380417294,0.659765583447941
0.0963,2.95067781,0.8438891999,1.002722028,4.379869708,0.66112094142313
0.09635,2.95122526,0.8438020498,1.002735095,4.37932219,0.662490129184569
0.0964,2.951772641,0.8437148603,1.002748054,4.37877474,0.66390089538227
0.09645,2.952319954,0.8436276359,1.0027609,4.378227359,0.665380988600601
0.0965,2.952867198,0.8435403819,1.00277363,4.377680046,0.666902670188263
0.09655,2.953414374,0.8434531033,1.002786241,4.377132802,0.66846594520535
0.0966,2.953961481,0.8433658057,1.002798729,4.376585626,0.670084691305805
0.09665,2.95450852,0.8432784944,1.00281109,4.376038519,0.671758913869755
0.0967,2.955055491,0.8431911749,1.002823321,4.37549148,0.673474746444116
0.09675,2.955602393,0.8431038526,1.002835418,4.374944509,0.675246066491875
0.0968,2.956149227,0.8430165327,1.002847377,4.374397607,0.677072879293211
0.09685,2.956695992,0.8429292202,1.002859195,4.373850773,0.678941317882762
0.0969,2.957242689,0.8428419202,1.002870869,4.373304008,0.680851387426746
0.09695,2.957789318,0.8427546369,1.002882397,4.372757311,0.68278922015199
0.097,2.958335879,0.842667375,1.002893777,4.372210682,0.684754820792493
0.09705,2.958882371,0.8425801382,1.002905005,4.371664121,0.68677593711534
0.0971,2.959428795,0.8424929307,1.002916081,4.371117629,0.688797085322273
0.09715,2.95997515,0.8424057558,1.002927003,4.370571205,0.690846012749416
0.0972,2.960521438,0.8423186171,1.00293777,4.37002485,0.69290885100967
0.09725,2.961067657,0.842231518,1.00294838,4.369478562,0.694999475538179
0.0973,2.961613807,0.8421444618,1.002958832,4.368932343,0.697104017656835
0.09735,2.96215989,0.8420574518,1.002969125,4.368386193,0.69922248067664
0.0974,2.962705904,0.8419704916,1.002979257,4.36784011,0.701368740229499
0.09745,2.96325185,0.8418835844,1.002989229,4.367294096,0.703501183507412
0.0975,2.963797727,0.841796734,1.002999036,4.36674815,0.70570304638686
0.09755,2.964343537,0.8417099442,1.00300868,4.366202273,0.707877228641097
0.0976,2.964889278,0.8416232188,1.003018157,4.365656463,0.71010696612976
0.09765,2.965434951,0.8415365619,1.003027466,4.365110722,0.712350646978577
0.0977,2.965980556,0.8414499777,1.003036605,4.364565049,0.714622147416646
0.09775,2.966526092,0.8413634705,1.003045572,4.364019444,0.716921471774885
0.0978,2.96707156,0.8412770445,1.003054365,4.363473908,0.71924862429643
0.09785,2.967616961,0.8411907039,1.003062982,4.36292844,0.721603609203099
0.0979,2.968162293,0.8411044532,1.003071421,4.362383039,0.723986431044156
0.09795,2.968707556,0.8410182965,1.003079681,4.361837707,0.726383221923235
0.098,2.969252752,0.8409322377,1.003087759,4.361291959,0.728821729796707
0.09805,2.969797877,0.8408462808,1.003095655,4.36071344,0.731260342664118
0.0981,2.970342928,0.8407604296,1.003103367,4.360102321,0.733726808361884
0.09815,2.970887901,0.8406746874,1.003110894,4.359458769,0.736207258202659
0.0982,2.971432791,0.8405890578,1.003118235,4.358782951,0.738701695803531
0.09825,2.971977595,0.8405035437,1.00312539,4.35807503,0.741196252072591
0.0983,2.972522308,0.8404181483,1.003132358,4.357335169,0.743704802212503
0.09835,2.973066926,0.8403328743,1.003139139,4.356563527,0.74621347693763
0.0984,2.973611447,0.8402477245,1.003145733,4.355760262,0.748722279038624
0.09845,2.974155864,0.8401627014,1.003152139,4.354925532,0.751245083036791
0.0985,2.974700176,0.8400778077,1.003158357,4.354059493,0.753768019630983
0.09855,2.975244377,0.8399930458,1.003164388,4.353162302,0.756277219202979
0.0986,2.975788465,0.8399084184,1.003170232,4.352234114,0.758786556457079
0.09865,2.976332434,0.8398239279,1.003175888,4.351275086,0.761309905805268
0.0987,2.976876282,0.8397395769,1.003181357,4.350285377,0.763819525828186
0.09875,2.977420003,0.8396553681,1.003186638,4.349265144,0.766343163254455
0.0988,2.977963596,0.8395713041,1.003191731,4.348214548,0.768866948673602
0.09885,2.978507055,0.8394873875,1.003196637,4.347133747,0.771377012670622
0.0989,2.979050377,0.839403621,1.003201354,4.346022905,0.773914973982955
0.09895,2.979593559,0.8393200073,1.003205884,4.344882182,0.776425347271957
0.099,2.980136596,0.8392365491,1.003210225,4.343711742,0.778963623276289
0.09905,2.980679485,0.8391532488,1.003214378,4.342511745,0.78148818837236
0.0991,2.981222222,0.8390701091,1.003218343,4.341282355,0.784012917270608
0.09915,2.981764804,0.8389871323,1.00322212,4.340023733,0.78653781225871
0.0992,2.982307226,0.8389043208,1.003225709,4.338736039,0.789062875745863
0.09925,2.982849486,0.8388216768,1.00322911,4.337419433,0.791588109932124
0.0993,2.983391579,0.8387392023,1.003232325,4.336074072,0.794085772774983
0.09935,2.983933503,0.8386568993,1.003235353,4.334700113,0.796597482298003
0.0994,2.984475253,0.8385747695,1.003238195,4.333297712,0.799095496184966
0.09945,2.985016825,0.8384928148,1.003240852,4.33186702,0.80157981631576
0.0995,2.985558218,0.8384110365,1.003243325,4.330408191,0.804050443976507
0.09955,2.986099426,0.8383294363,1.003245615,4.328921376,0.806507380844006
0.0996,2.986640446,0.8382480155,1.003247724,4.327406722,0.80893675619238
0.09965,2.987181276,0.8381667754,1.003249651,4.325864381,0.811380187332829
0.0997,2.987721911,0.8380857172,1.0032514,4.324294499,0.813768315400832
0.09975,2.988262348,0.8380048421,1.00325297,4.322697225,0.816170501609916
0.0998,2.988802583,0.8379241513,1.003254362,4.321072707,0.818559003143841
0.09985,2.989342614,0.8378436459,1.00325558,4.319421092,0.820892205040421
0.0999,2.989882437,0.8377633269,1.003256622,4.317742528,0.82325334032514
0.09995,2.990422048,0.8376831954,1.003257492,4.316037165,0.825559178038501
0.1,2.990961444,0.8376032523,1.00325819,4.31430515,0.827865207069708
0.10005,2.991500623,0.8375234987,1.003258718,4.312546633,0.830143684491694
0.1001,2.992039579,0.8374439353,1.003259077,4.310761763,0.832408482991696
0.10015,2.992578312,0.8373645631,1.003259268,4.30895069,0.83465960354347
0.1002,2.993116816,0.8372853828,1.003259294,4.307113561,0.83686930280296
0.10025,2.993655088,0.8372063951,1.003259155,4.305250528,0.83907919746437
0.1003,2.994193127,0.8371276006,1.003258853,4.303361738,0.841261544100646
0.10035,2.994730927,0.8370489999,1.003258391,4.30144734,0.843402471253478
0.1004,2.995268487,0.8369705933,1.003257769,4.299507481,0.845543595226307
0.10045,2.995805802,0.8368923812,1.003256989,4.297542308,0.847657172385926
0.1005,2.996342871,0.8368143639,1.003256054,4.295551966,0.849729330983256
0.10055,2.996879689,0.8367365416,1.003254965,4.2935366,0.851787815194366
0.1006,2.997416253,0.8366589143,1.003253725,4.291496355,0.853804880975188
0.10065,2.997952561,0.836581482,1.003252334,4.289431373,0.855822144323006
0.1007,2.99848861,0.8365042448,1.003250797,4.287341795,0.857770245250175
0.10075,2.999024395,0.8364272025,1.003249113,4.285227764,0.859732415577481
0.1008,2.999559915,0.8363503549,1.003247287,4.283089419,0.861625423022301
0.10085,3.000095166,0.8362737017,1.003245319,4.280926899,0.863518627278035
0.1009,3.000630145,0.8361972427,1.003243213,4.278740345,0.865356540078249
0.10095,3.00116485,0.8361209775,1.00324097,4.276529895,0.867180777009412
0.101,3.001699276,0.8360449056,1.003238593,4.274295688,0.868963593518195
0.10105,3.002233422,0.8359690267,1.003236083,4.272037861,0.870732733289928
0.1011,3.002767284,0.83589334,1.003233445,4.269756552,0.872432707434994
0.10115,3.00330086,0.8358178451,1.003230678,4.267451899,0.874146747574196
0.1012,3.003834146,0.8357425413,1.003227788,4.265124041,0.875777748903694
0.10125,3.004367139,0.8356674277,1.003224774,4.262773113,0.877422814542317
0.1013,3.004899838,0.8355925035,1.003221641,4.260399252,0.878998711601305
0.10135,3.005432238,0.8355177679,1.003218391,4.258002597,0.880547055253146
0.1014,3.005964337,0.8354432198,1.003215025,4.255583282,0.882081716375827
0.10145,3.006496132,0.8353688582,1.003211548,4.253141444,0.883547205885954
0.1015,3.007027621,0.8352946819,1.003207961,4.250677218,0.884999010561828
0.10155,3.0075588,0.8352206897,1.003204268,4.248190739,0.886395513144378
0.1016,3.008089667,0.8351468804,1.003200471,4.24568214,0.887764456392618
0.10165,3.008620219,0.8350732526,1.003196572,4.243151556,0.889105838875629
0.1017,3.009150454,0.8349998049,1.003192576,4.240599119,0.890378043108091
0.10175,3.009680368,0.8349265359,1.003188483,4.238024961,0.891650427689538
0.1018,3.010209959,0.834853444,1.003184298,4.235429213,0.89285363093231
0.10185,3.010739224,0.8347805278,1.003180023,4.232812007,0.894029267408979
0.1019,3.01126816,0.8347077856,1.00317566,4.230173472,0.8951773353824
0.10195,3.011796766,0.834635216,1.003171214,4.227513738,0.896256217361116
0.102,3.012325037,0.834562817,1.003166685,4.224832934,0.897335271353895
0.10205,3.012852973,0.8344905872,1.003162078,4.222131188,0.898345135876158
0.1021,3.013380569,0.8344185247,1.003157396,4.219408627,0.899313552966933
0.10215,3.013907824,0.8343466278,1.00315264,4.21666538,0.900268264920685
0.1022,3.014434734,0.8342748945,1.003147814,4.213901572,0.901167653659882
0.10225,3.014961298,0.834203323,1.003142921,4.211117331,0.902025589343858
0.1023,3.015487512,0.8341319113,1.003137963,4.20831278,0.90285594193052
0.10235,3.016013375,0.8340606574,1.003132944,4.205488047,0.903630965349628
0.1024,3.016538883,0.8339895592,1.003127867,4.202643254,0.904364529463575
0.10245,3.017064034,0.8339186144,1.003122734,4.199778527,0.905070503921106
0.1025,3.017588826,0.8338478208,1.003117549,4.196893988,0.905721142467267
0.10255,3.018113256,0.8337771761,1.003112314,4.19398976,0.906344186761111
0.1026,3.018637322,0.8337066778,1.003107033,4.191065965,0.906911890238566
0.10265,3.019161022,0.8336363237,1.003101709,4.188122724,0.907438122646616
0.1027,3.019684352,0.8335661111,1.003096345,4.185160159,0.907922881237425
0.10275,3.020207311,0.8334960375,1.003090944,4.182178388,0.90836616345069
0.1028,3.020729895,0.8334261002,1.003085509,4.179177533,0.908767966547731
0.10285,3.021252104,0.8333562968,1.003080043,4.176157712,0.90912828806837
0.1029,3.021773934,0.8332866244,1.00307455,4.173119042,0.909433253049537
0.10295,3.022295382,0.8332170805,1.003069032,4.170061643,0.909710602956531
0.103,3.022816448,0.8331476623,1.003063493,4.166985631,0.909932590918993
0.10305,3.023337128,0.833078367,1.003057936,4.163891122,0.91011308608707
0.1031,3.023857419,0.8330091921,1.003052363,4.160778234,0.910265957931054
0.10315,3.024377321,0.8329401346,1.003046778,4.157647081,0.910363459371325
0.1032,3.02489683,0.8328711919,1.003041183,4.154497779,0.910433331791664
0.10325,3.025415944,0.8328023611,1.003035582,4.151330442,0.91044782820323
0.1033,3.025934662,0.8327336394,1.003029978,4.148145185,0.910420817774652
0.10335,3.026452979,0.832665024,1.003024372,4.144942121,0.910380041675888
0.1034,3.026970896,0.832596512,1.003018769,4.141721362,0.910270008926504
0.10345,3.027488409,0.8325281004,1.003013172,4.138483021,0.910118460477879
0.1035,3.028005516,0.8324597863,1.003007582,4.13522721,0.909953137406005
