"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.029,0.0,1.005280417,8.012591633E-8
0.02905,0.0,1.005280404,7.327379226E-8
0.0291,0.0,1.005280391,6.680221795E-8
0.02915,0.0,1.005280378,6.07155309E-8
0.0292,0.0,1.005280365,5.501797401E-8
0.02925,0.0,1.005280351,4.971331241E-8
0.0293,0.0,1.005280338,4.480521989E-8
0.02935,0.0,1.005280325,4.029689431E-8
0.0294,0.0,1.005280312,3.619144479E-8
0.02945,0.0,1.005280299,3.249150593E-8
0.0295,0.0,1.005280285,2.91996241E-8
0.02955,0.0,1.005280272,2.631787236E-8
0.0296,0.0,1.005280259,2.384823522E-8
0.02965,0.0,1.005280246,2.179222401E-8
0.0297,0.0,1.005280233,2.015126033E-8
0.02975,0.0,1.005280219,1.89262922E-8
0.0298,0.0,1.005280206,1.811817605E-8
0.02985,0.0,1.005280193,1.772729361E-8
0.0299,0.0,1.00528018,1.775393229E-8
0.02995,0.0,1.005280167,1.819790364E-8
0.03,0.0,1.005280153,1.905892153E-8
0.03005,0.0,1.00528014,2.033622243E-8
0.0301,0.0,1.005280127,2.20289412E-8
0.03015,0.0,1.005280114,2.413573396E-8
0.0302,0.0,1.005280101,2.665515089E-8
0.03025,0.0,1.005280087,2.958526191E-8
0.0303,0.0,1.005280074,3.292402675E-8
0.03035,0.0,1.005280061,3.666892355E-8
0.0304,0.0,1.005280048,4.081731558E-8
0.03045,0.0,1.005280035,4.536608383E-8
0.0305,0.0,1.005280021,5.031199001E-8
0.03055,0.0,1.005280008,5.565131294E-8
0.0306,0.0,1.005279995,6.138020791E-8
0.03065,0.0,1.005279982,6.749434762E-8
0.0307,0.0,1.005279969,7.398927715E-8
0.03075,0.0,1.005279955,8.086005998E-8
0.0308,0.0,1.005279942,8.810162821E-8
0.03085,0.0,1.005279929,9.570843426E-8
0.0309,0.0,1.005279916,1.03674796E-7
0.03095,0.0,1.005279903,1.119945543E-7
0.031,0.0,1.005279889,1.206614131E-7
0.03105,0.0,1.005279876,1.296686026E-7
0.0311,0.0,1.005279863,1.39009215E-7
0.03115,0.0,1.00527985,1.486758731E-7
0.0312,0.0,1.005279837,1.586610605E-7
0.03125,0.0,1.005279823,1.689567979E-7
0.0313,0.0,1.00527981,1.795549663E-7
0.03135,0.0,1.005279797,1.90446991E-7
0.0314,0.0,1.005279784,2.016241589E-7
0.03145,0.0,1.005279771,2.130773089E-7
0.0315,0.0,1.005279757,2.247971438E-7
0.03155,0.0,1.005279744,2.367739283E-7
0.0316,0.0,1.005279731,2.489977939E-7
0.03165,0.0,1.005279718,2.61458445E-7
0.0317,0.0,1.005279704,2.741454572E-7
0.03175,0.0,1.005279691,2.870479913E-7
0.0318,0.0,1.005279678,3.001550848E-7
0.03185,0.0,1.005279665,3.134553748E-7
0.0319,0.0,1.005279652,3.269373813E-7
0.03195,0.0,1.005279638,3.405892397E-7
0.032,0.0,1.005279625,3.543989764E-7
0.03205,0.0,1.005279612,3.683542501E-7
0.0321,0.0,1.005279599,3.824426202E-7
0.03215,0.0,1.005279586,3.966512969E-7
0.0322,0.0,1.005279572,4.109674021E-7
0.03225,0.0,1.005279559,4.25377729E-7
0.0323,0.0,1.005279546,4.398689946E-7
0.03235,0.0,1.005279533,4.544276097E-7
0.0324,0.0,1.00527952,4.690399224E-7
0.03245,0.0,1.005279506,4.836919987E-7
0.0325,0.0,1.005279493,4.983698575E-7
0.03255,0.0,1.00527948,5.13059261E-7
0.0326,0.0,1.005279467,5.277459415E-7
0.03265,0.0,1.005279454,5.424154025E-7
0.0327,0.0,1.00527944,5.57053136E-7
0.03275,0.0,1.005279427,5.716444346E-7
0.0328,0.0,1.005279414,5.861746004E-7
0.03285,0.0,1.005279401,6.006287669E-7
0.0329,0.0,1.005279388,6.149920997E-7
0.03295,0.0,1.005279374,6.292496293E-7
0.033,0.0,1.005279361,6.433864418E-7
0.03305,0.0,1.005279348,6.57387524E-7
0.0331,0.0,1.005279335,6.712379438E-7
0.03315,0.0,1.005279321,6.849227075E-7
0.0332,0.0,1.005279308,6.984269298E-7
0.03325,0.0,1.005279295,7.117357029E-7
0.0333,0.0,1.005279282,7.248342572E-7
0.03335,0.0,1.005279269,7.377078415E-7
0.0334,0.0,1.005279255,7.503418741E-7
0.03345,0.0,1.005279242,7.627218344E-7
0.0335,0.0,1.005279229,7.748334042E-7
0.03355,0.0,1.005279216,7.866623711E-7
0.0336,0.0,1.005279203,7.981947596E-7
0.03365,0.0,1.005279189,8.09416746E-7
0.0337,0.0,1.005279176,8.203147792E-7
0.03375,0.0,1.005279163,8.308755078E-7
0.0338,0.0,1.00527915,8.410858893E-7
0.03385,0.0,1.005279137,8.509331305E-7
0.0339,0.0,1.005279123,8.604047843E-7
0.03395,0.0,1.00527911,8.694887025E-7
0.034,0.0,1.005279097,8.781731217E-7
0.03405,0.0,1.005279084,8.864466272E-7
0.0341,0.0,1.00527907,8.942982278E-7
0.03415,0.0,1.005279057,9.01717331E-7
0.0342,0.0,1.005279044,9.086938064E-7
0.03425,0.0,1.005279031,9.152179719E-7
0.0343,0.0,1.005279018,9.212806447E-7
0.03435,0.0,1.005279004,9.268731396E-7
0.0344,0.0,1.005278991,9.319873066E-7
0.03445,0.0,1.005278978,9.366155405E-7
0.0345,0.0,1.005278965,9.407508058E-7
0.03455,0.0,1.005278952,9.443866564E-7
0.0346,0.0,1.005278938,9.475172476E-7
0.03465,0.0,1.005278925,9.501373662E-7
0.0347,0.0,1.005278912,9.522424285E-7
0.03475,0.0,1.005278899,9.538285209E-7
0.0348,0.0,1.005278885,9.548923834E-7
0.03485,0.0,1.005278872,9.554314599E-7
0.0349,0.0,1.005278859,9.554438673E-7
0.03495,0.0,1.005278846,9.549284554E-7
0.035,0.0,1.005278833,9.538847608E-7
0.03505,0.0,1.005278819,9.523130758E-7
0.0351,0.0,1.005278806,9.502143876E-7
0.03515,0.0,1.005278793,9.475904554E-7
0.0352,0.0,1.00527878,9.444437344E-7
0.03525,0.0,1.005278767,9.407774613E-7
0.0353,0.0,1.005278753,9.365955627E-7
0.03535,0.0,1.00527874,9.319027484E-7
0.0354,0.0,1.005278727,9.267044049E-7
0.03545,0.0,1.005278714,9.210066961E-7
0.0355,0.0,1.005278701,9.148164409E-7
0.03555,0.0,1.005278687,9.081412221E-7
0.0356,0.0,1.005278674,9.009892482E-7
0.03565,0.0,1.005278661,8.933694705E-7
0.0357,0.0,1.005278648,8.852914288E-7
0.03575,0.0,1.005278634,8.767653767E-7
0.0358,0.0,1.005278621,8.67802112E-7
0.03585,0.0,1.005278608,8.5841311E-7
0.0359,0.0,1.005278595,8.486103395E-7
0.03595,0.0,1.005278582,8.384064035E-7
0.036,0.0,1.005278568,8.278143418E-7
0.03605,0.0,1.005278555,8.168477793E-7
0.0361,0.0,1.005278542,8.055207153E-7
0.03615,0.0,1.005278529,7.93847681E-7
0.0362,0.0,1.005278516,7.818435151E-7
0.03625,0.0,1.005278502,7.695235306E-7
0.0363,0.0,1.005278489,7.569032787E-7
0.03635,0.0,1.005278476,7.43998724E-7
0.0364,0.0,1.005278463,7.308259983E-7
0.03645,0.0,1.00527845,7.174015849E-7
0.0365,0.0,1.005278436,7.037420616E-7
0.03655,0.0,1.005278423,6.898642962E-7
0.0366,0.0,1.00527841,6.757851788E-7
0.03665,0.0,1.005278397,6.615218281E-7
0.0367,0.0,1.005278383,6.470913154E-7
0.03675,0.0,1.00527837,6.325108811E-7
0.0368,0.0,1.005278357,6.177976508E-7
0.03685,0.0,1.005278344,6.029688632E-7
0.0369,0.0,1.005278331,5.88041578E-7
0.03695,0.0,1.005278317,5.730329159E-7
