"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|Isdrefongrid8","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr","Subsystem #1|CTLs|Vars|udA8"
0.0142,0.00752146119,0.6815208585,0.3171818869,-3.686315582E-4,9.648048972E-5
0.01425,0.007327487963,0.6814944173,0.3171695812,-3.88951791E-4,9.181677086E-5
0.0143,0.007123649413,0.6814685979,0.3171575647,-4.087797755E-4,8.690144623E-5
0.01435,0.006911403518,0.6814435188,0.3171458928,-4.280237333E-4,8.177073695E-5
0.0144,0.006692184972,0.6814192946,0.3171346188,-4.465950889E-4,7.646031808E-5
0.01445,0.006467397041,0.6813960352,0.3171237938,-4.644089921E-4,7.10051145E-5
0.0145,0.006238401165,0.6813738451,0.3171134665,-4.813847933E-4,6.543903998E-5
0.01455,0.006006510066,0.6813528228,0.3171036826,-4.974464716E-4,5.97948238E-5
0.0146,0.005772970512,0.6813330605,0.3170944852,-5.125230108E-4,5.410357839E-5
0.01465,0.005591717576,0.6813146436,0.3170859139,-5.265487248E-4,4.971431351E-5
0.0147,0.00551740722,0.6812976502,0.3170780051,-5.3946353E-4,4.799541864E-5
0.01475,0.005562060025,0.681282151,0.3170707918,-5.512131658E-4,4.925023214E-5
0.0148,0.005693096915,0.6812681954,0.3170642968,-5.617598674E-4,5.266684389E-5
0.01485,0.005874843885,0.6812557798,0.3170585185,-5.711070658E-4,5.735511746E-5
0.0149,0.006110969191,0.6812448362,0.3170534253,-5.793081609E-4,6.340807286E-5
0.01495,0.006394920211,0.6812352538,0.3170489657,-5.864494628E-4,7.06631721E-5
0.015,0.00672004166,0.6812268991,0.3170450774,-5.926352264E-4,7.895514547E-5
0.01505,0.007079872837,0.6812196199,0.3170416896,-5.979838448E-4,8.812342394E-5
0.0151,0.007468239799,0.6812132473,0.3170387238,-6.026267311E-4,9.801444955E-5
0.01515,0.007879050278,0.6812075976,0.3170360944,-6.067067173E-4,1.084765528E-4
0.0152,0.008306398085,0.6812024749,0.3170337103,-6.103759791E-4,1.193625662E-4
0.01525,0.008744540137,0.6811976739,0.3170314759,-6.137939264E-4,1.305292544E-4
0.0153,0.009187969136,0.6811929827,0.3170292925,-6.171250525E-4,1.418391359E-4
0.01535,0.009631390554,0.6811881854,0.3170270599,-6.205367609E-4,1.531599136E-4
0.0154,0.01006978244,0.6811830651,0.3170246769,-6.241972015E-4,1.643659756E-4
0.01545,0.01049837585,0.6811774067,0.3170220435,-6.282731506E-4,1.753379128E-4
0.0155,0.01091270762,0.6811709992,0.3170190614,-6.329279639E-4,1.859638458E-4
0.01555,0.01130860234,0.6811636386,0.3170156357,-6.383196281E-4,1.961389804E-4
0.0156,0.01168221714,0.6811551298,0.3170116757,-6.445989344E-4,2.057667359E-4
0.01565,0.01203002416,0.6811452893,0.3170070959,-6.519077954E-4,2.147583144E-4
0.0157,0.0123488472,0.6811339468,0.3170018171,-6.60377722E-4,2.230336264E-4
0.01575,0.01263584373,0.6811209473,0.3169957671,-6.701284741E-4,2.305208484E-4
0.0158,0.01288853366,0.681106152,0.3169888813,-6.812668964E-4,2.371571514E-4
0.01585,0.01310477996,0.6810894403,0.3169811036,-6.938859458E-4,2.428882255E-4
0.0159,0.01328280986,0.6810707101,0.3169723865,-7.080639138E-4,2.476688178E-4
0.01595,0.01342119379,0.6810498792,0.3169626918,-7.238638455E-4,2.514622164E-4
0.016,0.01351885932,0.6810268855,0.3169519904,-7.413331515E-4,2.542406052E-4
0.01605,0.01357506825,0.6810016871,0.316940263,-7.605034086E-4,2.559845027E-4
0.0161,0.01358942399,0.6809742626,0.3169274995,-7.813903413E-4,2.566829522E-4
0.01615,0.01356184673,0.6809446109,0.3169136995,-8.039939746E-4,2.563329115E-4
0.0162,0.01349257496,0.6809127507,0.3168988717,-8.282989464E-4,2.549392977E-4
0.01625,0.01338213915,0.68087872,0.3168830337,-8.542749676E-4,2.525143364E-4
0.0163,0.013231358,0.6808425752,0.3168662118,-8.818774139E-4,2.490774761E-4
0.01635,0.01304131091,0.6808043904,0.3168484405,-9.110480371E-4,2.446547072E-4
0.0164,0.01281333014,0.6807642562,0.316829762,-9.417157787E-4,2.392783708E-4
0.01645,0.01254897233,0.6807222787,0.3168102255,-9.737976707E-4,2.329864542E-4
0.0165,0.01225000733,0.680678578,0.3167898871,-0.001007199809,2.258223166E-4
0.01655,0.01191838957,0.6806332872,0.3167688086,-0.001041818382,2.178339772E-4
0.0166,0.01155624411,0.6805865507,0.3167470572,-0.001077540743,2.090737737E-4
0.01665,0.01116583867,0.680538523,0.316724705,-0.00111424651,1.995976635E-4
0.0167,0.01074956803,0.6804893673,0.3167018278,-0.001151808681,1.894648399E-4
0.01675,0.01030992616,0.6804392539,0.3166785049,-0.001190094745,1.787370366E-4
0.0168,0.009849490362,0.6803883589,0.3166548182,-0.0012289678,1.674781342E-4
0.01685,0.009370894801,0.6803368627,0.3166308517,-0.001268287631,1.557534998E-4
0.0169,0.008876814266,0.6802849487,0.3166066908,-0.001307911778,1.436295827E-4
0.01695,0.008369939418,0.6802328021,0.3165824216,-0.00134769656,1.311732957E-4
0.017,0.007852961166,0.6801806082,0.3165581304,-0.001387498055,1.184516255E-4
0.01705,0.0073285481,0.6801285519,0.3165339032,-0.001427173034,1.055310675E-4
0.0171,0.006799331853,0.6800768157,0.316509825,-0.001466579845,9.247725959E-5
0.01715,0.006267887055,0.6800255796,0.3164859796,-0.001505579234,7.935447969E-5
0.0172,0.005736718347,0.6799750192,0.3164624486,-0.001544035113,6.622531934E-5
0.01725,0.005208242934,0.6799253053,0.3164393116,-0.001581815266,5.315024584E-5
0.0173,0.004684779614,0.6798766032,0.3164166455,-0.001618791987,4.018732543E-5
0.01735,0.004168534329,0.6798290714,0.3163945241,-0.001654842667,2.739185954E-5
0.0174,0.003661591288,0.6797828613,0.3163730178,-0.001689850313,1.48161599E-5
0.01745,0.003165901628,0.6797381168,0.3163521935,-0.001723704003,2.50926188E-6
0.0175,0.002683277017,0.6796949732,0.3163321144,-0.001756299292,-9.48323884E-6
0.01755,0.002215381262,0.6796535572,0.3163128392,-0.001787538549,-2.111939967E-5
0.0176,0.001763726481,0.6796139864,0.3162944229,-0.00181733125,-3.23610305E-5
0.01765,0.001329667819,0.6795763691,0.3162769157,-0.001845594206,-4.31738298E-5
0.0177,9.144019905E-4,0.6795408038,0.3162603635,-0.001872251753,-5.352742479E-5
0.01775,5.189649803E-4,0.6795073792,0.3162448076,-0.001897235879,-6.339543311E-5
0.0178,1.442330807E-4,0.6794761742,0.3162302846,-0.001920486323,-7.275544076E-5
0.01785,-2.090768123E-4,0.6794472574,0.3162168267,-0.001941950611,-8.158899877E-5
0.0179,-5.404038326E-4,0.6794206878,0.3162044611,-0.001961584069,-8.988154291E-5
0.01795,-8.493403032E-4,0.6793965139,0.3161932105,-0.001979349786,-9.762232659E-5
0.018,-0.001135626466,0.6793747748,0.3161830931,-0.001995218549,-1.048042929E-4
0.01805,-0.001399145409,0.6793554996,0.3161741223,-0.002009168737,-1.114239512E-4
0.0181,-0.001639915982,0.6793387076,0.3161663073,-0.002021186193,-1.174812038E-4
0.01815,-0.001858086035,0.6793244091,0.3161596527,-0.002031264058,-1.229791803E-4
0.0182,-0.002053923859,0.6793126049,0.316154159,-0.002039402583,-1.279240261E-4
0.01825,-0.002227809929,0.679303287,0.3161498224,-0.002045608918,-1.323246996E-4
0.0183,-0.002380227412,0.679296439,0.3161466353,-0.002049896875,-1.361927372E-4
0.01835,-0.002511752822,0.6792920359,0.3161445861,-0.002052286669,-1.395420222E-4
0.0184,-0.002623045795,0.679290045,0.3161436596,-0.002052804642,-1.423885316E-4
0.01845,-0.002714839234,0.6792904261,0.3161438369,-0.002051482973,-1.447500911E-4
0.0185,-0.002787928733,0.6792931317,0.3161450961,-0.002048359367,-1.466461132E-4
0.01855,-0.002843162428,0.6792981076,0.3161474119,-0.002043476734,-1.480973443E-4
0.0186,-0.002881430603,0.6793052934,0.3161507562,-0.002036882858,-1.491256061E-4
0.01865,-0.002903655628,0.6793146226,0.316155098,-0.002028630052,-1.497535453E-4
0.0187,-0.002910781896,0.6793260236,0.3161604041,-0.002018774809,-1.500043825E-4
0.01875,-0.002903766352,0.6793394195,0.3161666386,-0.002007377449,-1.499016757E-4
0.0188,-0.002883569068,0.6793547291,0.3161737637,-0.001994501758,-1.494690853E-4
0.01885,-0.002851144467,0.679371867,0.3161817398,-0.001980214631,-1.487301542E-4
0.0189,-0.002807432953,0.6793907445,0.3161905254,-0.00196458571,-1.477080985E-4
0.01895,-0.002753416488,0.6794112695,0.3162000778,-0.001947687029,-1.464271975E-4
0.019,-0.002648209131,0.6794333471,0.3162103528,-0.001929592663,-1.438645339E-4
0.01905,-0.00245528693,0.6794568807,0.3162213054,-0.001910378385,-1.391052725E-4
0.0191,-0.002173253689,0.6794817713,0.3162328895,-0.001890121331,-1.321122981E-4
0.01915,-0.001831884679,0.6795079092,0.3162450542,-0.001868907093,-1.236281369E-4
0.0192,-0.001457617991,0.6795351532,0.3162577337,-0.001846845772,-1.143125884E-4
0.01925,-0.001044005478,0.6795633263,0.3162708455,-0.001824075,-1.040035457E-4
0.0193,-5.950863393E-4,0.6795922345,0.3162842994,-0.001800745508,-9.280105571E-5
0.01935,-1.149550174E-4,0.6796216799,0.3162980034,-0.001777011072,-8.0806648E-5
0.0194,3.924264675E-4,0.6796514619,0.3163118641,-0.001753027524,-6.81186423E-5
0.01945,9.233993448E-4,0.6796813765,0.3163257864,-0.001728953106,-5.482787235E-5
0.0195,0.001474469946,0.6797112173,0.3163396744,-0.001704947993,-4.102113374E-5
0.01955,0.002042349611,0.6797407763,0.3163534313,-0.001681173359,-2.678018167E-5
0.0196,0.002623916951,0.6797698455,0.3163669602,-0.001657790464,-1.218266962E-5
0.01965,0.00321625701,0.6797982177,0.3163801647,-0.001634959783,2.698834249E-6
0.0197,0.003816622508,0.6798256877,0.3163929493,-0.001612840146,1.779588291E-5
0.01975,0.004422460541,0.6798520533,0.3164052199,-0.001591587925,3.30448225E-5
0.0198,0.005031378049,0.6798771167,0.3164168845,-0.001571356251,4.838593343E-5
0.01985,0.005641164712,0.6799006847,0.3164278531,-0.00155229428,6.376400701E-5
0.0199,0.006249761944,0.6799225704,0.3164380388,-0.001534546512,7.912757461E-5
0.01995,0.006855281391,0.6799425932,0.3164473575,-0.001518252158,9.442937406E-5
0.02,0.007455977134,0.6799605804,0.3164557288,-0.001503544569,1.096256586E-4
0.02005,0.008050260485,0.6799763671,0.3164630759,-0.001490550728,1.246765706E-4
0.0201,0.008636675043,0.6799897973,0.3164693264,-0.001479390801,1.395455214E-4
0.02015,0.009213908327,0.6800007242,0.3164744118,-0.001470177763,1.54199486E-4
0.0202,0.009780769389,0.6800090104,0.3164782682,-0.001463017078,1.686084463E-4
0.02025,0.0103361978,0.6800145286,0.3164808364,-0.001458006464,1.827456187E-4
0.0203,0.01087924355,0.6800171618,0.3164820619,-0.001455235705,1.965869558E-4
0.02035,0.01140907387,0.6800168029,0.3164818949,-0.001454786546,2.10111318E-4
0.0204,0.01192495521,0.6800133556,0.3164802905,-0.00145673264,2.23300027E-4
0.02045,0.01242625825,0.6800067338,0.3164772087,-0.00146113956,2.361369933E-4
0.0205,0.01291244183,0.6799968616,0.3164726141,-0.001468064865,2.486083168E-4
0.02055,0.01338305649,0.6799836733,0.3164664763,-0.001477558224,2.607023773E-4
0.0206,0.0138377302,0.6799671132,0.3164587692,-0.001489661577,2.724094801E-4
0.02065,0.01427617072,0.6799471353,0.3164494714,-0.001504409356,2.837219168E-4
0.0207,0.01469815294,0.6799237028,0.3164385658,-0.001521828727,2.946336516E-4
0.02075,0.01510352041,0.679896788,0.3164260396,-0.001541939879,3.051403593E-4
0.0208,0.01549217414,0.6798663716,0.3164118837,-0.001564756334,3.15239149E-4
0.02085,0.01586407345,0.6798324427,0.3163960931,-0.001590285281,3.249285849E-4
0.0209,0.01621922615,0.6797949979,0.3163786662,-0.001618527933,3.342084439E-4
0.02095,0.01655768888,0.6797540412,0.3163596048,-0.001649479891,3.430797238E-4
0.021,0.01687955859,0.6797095832,0.3163389139,-0.001683131521,3.515444322E-4
0.02105,0.01718497244,0.6796616409,0.3163166014,-0.001719468342,3.596055851E-4
0.0211,0.01747410046,0.679610237,0.3162926779,-0.001758471402,3.672670242E-4
0.02115,0.01774714522,0.6795553995,0.3162671564,-0.00180011767,3.745334088E-4
0.0212,0.01800433548,0.6794971611,0.316240052,-0.001844380409,3.81410059E-4
0.02125,0.01824592571,0.679435559,0.3162113822,-0.001891229553,3.879029431E-4
0.0213,0.01847219065,0.679370634,0.3161811659,-0.001940632071,3.940185431E-4
0.02135,0.01868342471,0.6793024305,0.3161494238,-0.001992552318,3.997638399E-4
0.0214,0.01887993739,0.6792309957,0.3161161778,-0.002046952384,4.051461989E-4
0.02145,0.01906205257,0.6791563794,0.3160814512,-0.002103792421,4.101733533E-4
0.0215,0.01923010465,0.6790786336,0.316045268,-0.002163030964,4.148533074E-4
0.02155,0.01938443787,0.6789978118,0.3160076533,-0.00222462523,4.191943197E-4
0.0216,0.019525403,0.678913969,0.3159686326,-0.002288531418,4.232048211E-4
0.02165,0.0196533567,0.6788271612,0.315928232,-0.002354704974,4.26893398E-4
0.0217,0.01976865873,0.678737445,0.3158864778,-0.002423100863,4.30268724E-4
0.02175,0.01987167132,0.6786448773,0.3158433965,-0.002493673815,4.33339543E-4
0.0218,0.0199627569,0.6785495151,0.3157990147,-0.002566378558,4.361146128E-4
0.02185,0.02004227741,0.6784514151,0.3157533586,-0.002641170041,4.386026886E-4
0.0219,0.02011059249,0.6783506336,0.3157064546,-0.002718003644,4.408124765E-4
0.02195,0.0201680588,0.6782472259,0.3156583283,-0.002796835368,4.427526175E-4
0.022,0.02021502856,0.6781412464,0.3156090052,-0.002877622023,4.444316501E-4
0.02205,0.02025184893,0.6780327484,0.3155585099,-0.002960321393,4.458579952E-4
0.0221,0.02027886078,0.6779217835,0.3155068665,-0.003044892392,4.470399254E-4
0.02215,0.02029639821,0.677808402,0.3154540984,-0.00313129521,4.479855518E-4
0.0222,0.02030478752,0.6776926521,0.315400228,-0.003219491444,4.487027994E-4
0.02225,0.02030434677,0.6775745802,0.315345277,-0.003309444215,4.491993948E-4
0.0223,0.02029538503,0.6774542307,0.315289266,-0.003401118277,4.49482848E-4
0.02235,0.02027820195,0.6773316457,0.3152322145,-0.003494480111,4.495604409E-4
0.0224,0.02025308722,0.6772068649,0.3151741412,-0.003589498003,4.494392137E-4
0.02245,0.0202203202,0.6770799259,0.3151150634,-0.003686142124,4.491259559E-4
0.0225,0.02018016957,0.6769508634,0.3150549973,-0.003784384578,4.486271962E-4
0.02255,0.02013289301,0.67681971,0.3149939581,-0.003884199457,4.479491955E-4
0.0226,0.020078737,0.6766864953,0.3149319596,-0.003985562873,4.470979406E-4
0.02265,0.02001793659,0.6765512466,0.3148690144,-0.004088452988,4.460791387E-4
0.0227,0.01995071532,0.6764139883,0.314805134,-0.00419285002,4.44898215E-4
0.02275,0.01987728506,0.6762747424,0.3147403285,-0.004298736257,4.435603085E-4
0.0228,0.01979784608,0.676133528,0.3146746069,-0.004406096044,4.42070273E-4
0.02285,0.01971258692,0.6759903618,0.3146079769,-0.004514915775,4.404326746E-4
0.0229,0.01962168462,0.6758452577,0.314540445,-0.004625183863,4.386517953E-4
0.02295,0.01952530461,0.6756982273,0.3144720166,-0.004736890716,4.367316325E-4
0.023,0.01942360105,0.6755492793,0.3144026958,-0.004850028694,4.346759048E-4
0.02305,0.01931671683,0.6753984204,0.3143324856,-0.004964592064,4.324880533E-4
0.0231,0.01920478394,0.6752456545,0.3142613879,-0.00508057695,4.301712496E-4
0.02315,0.01908792355,0.6750909834,0.3141894035,-0.005197981277,4.277283988E-4
0.0232,0.01896624647,0.6749344067,0.3141165322,-0.005316804706,4.251621489E-4
0.02325,0.01883985329,0.6747759217,0.3140427728,-0.005437048569,4.224748956E-4
0.0233,0.01870883487,0.6746155238,0.3139681231,-0.005558715804,4.196687935E-4
0.02335,0.01857327255,0.6744532061,0.31389258,-0.005681810874,4.167457617E-4
0.0234,0.01843323869,0.6742889603,0.3138161394,-0.0058063397,4.137074966E-4
0.02345,0.01828879695,0.6741227759,0.3137387967,-0.005932309578,4.105554785E-4
0.0235,0.01814000284,0.6739546409,0.3136605462,-0.006059729103,4.072909856E-4
0.02355,0.01798690402,0.6737845418,0.3135813816,-0.006188608089,4.039151016E-4
0.0236,0.01782954094,0.6736124635,0.3135012958,-0.006318957489,4.004287299E-4
0.02365,0.01766794711,0.6734383895,0.3134202812,-0.006450789311,3.968326027E-4
0.0237,0.01750214976,0.6732623022,0.3133383296,-0.006584116539,3.931272953E-4
0.02375,0.01733217022,0.6730841826,0.3132554323,-0.006718953053,3.893132357E-4
0.0238,0.01715802448,0.672904011,0.3131715798,-0.006855313544,3.853907196E-4
0.02385,0.01697972362,0.6727217663,0.3130867626,-0.006993213438,3.813599198E-4
0.0239,0.01679727439,0.672537427,0.3130009705,-0.007132668813,3.772209015E-4
0.02395,0.01661067964,0.6723509704,0.312914193,-0.007273696319,3.729736321E-4
0.024,0.01641993889,0.6721623735,0.3128264195,-0.007416313102,3.68617996E-4
0.02405,0.01622504873,0.6719716126,0.3127376388,-0.007560536725,3.641538043E-4
0.0241,0.01602600342,0.6717786635,0.3126478397,-0.007706385091,3.595808095E-4
0.02415,0.01582279524,0.6715835019,0.3125570109,-0.007853876366,3.548987149E-4
0.0242,0.0156154151,0.671386103,0.3124651408,-0.008003028906,3.501071889E-4
0.02425,0.01540385286,0.6711864419,0.3123722179,-0.008153861181,3.452058738E-4
0.0243,0.0151880979,0.6709844936,0.3122782306,-0.008306391704,3.401943992E-4
0.02435,0.01496813945,0.6707802332,0.3121831672,-0.008460638958,3.350723908E-4
0.0244,0.01474396708,0.6705736359,0.3120870161,-0.008616621328,3.298394826E-4
0.02445,0.01451557102,0.6703646771,0.3119897661,-0.008774357028,3.244953254E-4
0.0245,0.01428294265,0.6701533324,0.3118914056,-0.008933864037,3.190395974E-4
0.02455,0.01404607474,0.669939578,0.3117919237,-0.009095160032,3.134720123E-4
0.0246,0.0138049619,0.6697233904,0.3116913093,-0.009258262323,3.077923293E-4
0.02465,0.01355960082,0.6695047465,0.3115895518,-0.009423187793,3.020003593E-4
0.0247,0.01330999064,0.6692836242,0.3114866408,-0.009589952833,2.960959744E-4
0.02475,0.01305613314,0.6690600018,0.3113825662,-0.009758573287,2.900791135E-4
0.0248,0.01279803311,0.6688338584,0.3112773184,-0.009929064396,2.839497897E-4
0.02485,0.01253569849,0.6686051741,0.311170888,-0.01010144074,2.777080957E-4
0.0249,0.01226914062,0.6683739297,0.3110632662,-0.01027571619,2.713542094E-4
0.02495,0.01199837444,0.6681401071,0.3109544444,-0.01045190386,2.648883986E-4
0.025,0.01172341863,0.6679036892,0.3108444148,-0.01063001606,2.583110256E-4
0.02505,0.01144429576,0.66766466,0.3107331699,-0.01081006424,2.516225503E-4
0.0251,0.01116103244,0.6674230046,0.3106207027,-0.01099205896,2.448235338E-4
0.02515,0.01087365937,0.6671787094,0.310507007,-0.01117600986,2.379146406E-4
0.0252,0.01058221147,0.6669317618,0.3103920768,-0.01136192561,2.308966414E-4
0.02525,0.01028672788,0.6666821508,0.3102759071,-0.01154981389,2.237704133E-4
0.0253,0.009987252061,0.6664298664,0.3101584932,-0.01173968134,2.165369424E-4
0.02535,0.009683831739,0.6661749003,0.3100398312,-0.01193153355,2.091973228E-4
0.0254,0.009376518967,0.6659172453,0.3099199178,-0.01212537503,2.017527578E-4
0.02545,0.009065370057,0.6656568957,0.3097987503,-0.01232120921,1.942045585E-4
0.0255,0.008750445572,0.6653938473,0.3096763267,-0.01251903838,1.86554144E-4
0.02555,0.008431810243,0.6651280972,0.3095526458,-0.01271886372,1.788030388E-4
0.0256,0.008109532924,0.6648596442,0.309427707,-0.01292068525,1.709528725E-4
0.02565,0.007783686479,0.6645884884,0.3093015102,-0.01312450185,1.630053765E-4
0.0257,0.007454347707,0.6643146314,0.3091740564,-0.01333031123,1.549623825E-4
0.02575,0.007121597205,0.6640380765,0.3090453469,-0.01353810995,1.468258191E-4
0.0258,0.006785519265,0.6637588283,0.3089153839,-0.01374789339,1.385977095E-4
0.02585,0.006446201717,0.663476893,0.3087841703,-0.01395965577,1.302801672E-4
0.0259,0.006103735802,0.6631922782,0.3086517097,-0.01417339017,1.218753934E-4
0.02595,0.005758216001,0.6629049931,0.3085180064,-0.01438908848,1.133856726E-4
0.026,0.005409739888,0.6626150483,0.3083830652,-0.01460674146,1.048133691E-4
0.02605,0.005058407943,0.6623224561,0.3082468919,-0.01482633872,9.616092221E-5
0.0261,0.004704323398,0.6620272299,0.3081094927,-0.01504786877,8.743084258E-5
0.02615,0.004347592033,0.6617293848,0.3079708747,-0.01527131897,7.862570727E-5
0.0262,0.003988322013,0.6614289373,0.3078310455,-0.0154966756,6.974815558E-5
0.02625,0.003626623686,0.6611259053,0.3076900135,-0.01572392384,6.080088407E-5
0.0263,0.003262609401,0.6608203079,0.3075477876,-0.01595304782,5.178664223E-5
0.02635,0.002896393311,0.6605121659,0.3074043773,-0.01618403062,4.270822738E-5
0.0264,0.002528091188,0.6602015011,0.307259793,-0.01641685429,3.356848023E-5
0.02645,0.002157820222,0.6598883368,0.3071140454,-0.01665149987,2.437027984E-5
0.0265,0.001785698841,0.6595726976,0.3069671459,-0.01688794742,1.511653915E-5
0.02655,0.001411846508,0.6592546092,0.3068191066,-0.01712617606,5.810200007E-6
0.0266,0.001036383547,0.6589340987,0.30666994,-0.01736616394,-3.545771272E-6
0.02665,6.594309482E-4,0.6586111941,0.3065196593,-0.01760788834,-1.294838871E-5
0.0267,2.811101916E-4,0.658285925,0.306368278,-0.01785132563,-2.2394651E-5
0.02675,-9.845693361E-5,0.6579583216,0.3062158104,-0.01809645133,-3.188154611E-5
0.0268,-4.791484979E-4,0.6576284156,0.3060622711,-0.01834324016,-4.140605543E-5
0.02685,-8.608426058E-4,0.6572962396,0.3059076754,-0.01859166599,-5.096515816E-5
0.0269,-0.001243417553,0.6569618271,0.3057520388,-0.01884170197,-6.055583522E-5
0.02695,-0.001626751988,0.6566252127,0.3055953775,-0.01909332046,-7.017507338E-5
0.027,-0.002010725063,0.656286432,0.3054377079,-0.01934649313,-7.981986884E-5
0.02705,-0.002395216576,0.6559455214,0.305279047,-0.01960119097,-8.94872311E-5
0.0271,-0.002780107115,0.655602518,0.3051194122,-0.01985738429,-9.917418624E-5
0.02715,-0.003165278183,0.6552574602,0.3049588213,-0.02011504279,-1.088777804E-4
0.0272,-0.00355061233,0.6549103868,0.3047972922,-0.02037413555,-1.185950829E-4
0.02725,-0.003935993264,0.6545613374,0.3046348436,-0.02063463109,-1.283231889E-4
0.0273,-0.004321305965,0.6542103525,0.3044714941,-0.02089649739,-1.380592228E-4
0.02735,-0.00470643679,0.6538574731,0.304307263,-0.0211597019,-1.478003404E-4
0.0274,-0.005091273563,0.653502741,0.3041421696,-0.02142421158,-1.575437312E-4
0.02745,-0.005475705666,0.6531461985,0.3039762336,-0.02168999293,-1.672866212E-4
0.0275,-0.00585962412,0.6527878887,0.3038094751,-0.02195701201,-1.770262743E-4
0.02755,-0.006242921657,0.6524278549,0.3036419143,-0.02222523448,-1.867599947E-4
0.0276,-0.006625492788,0.6520661412,0.3034735716,-0.02249462559,-1.964851283E-4
0.02765,-0.007007233856,0.6517027921,0.3033044679,-0.02276515024,-2.061990642E-4
0.0277,-0.007388043094,0.6513378526,0.3031346239,-0.02303677299,-2.158992363E-4
0.02775,-0.007767820666,0.6509713682,0.3029640609,-0.02330945809,-2.25583124E-4
0.0278,-0.008146468701,0.6506033845,0.3027928002,-0.02358316948,-2.352482536E-4
0.02785,-0.008523891331,0.6502339477,0.3026208632,-0.02385787084,-2.448921991E-4
0.0279,-0.008899994711,0.6498631045,0.3024482717,-0.02413352558,-2.545125823E-4
0.02795,-0.009274687036,0.6494909017,0.3022750473,-0.0244100969,-2.64107074E-4
0.028,-0.009647878555,0.6491173863,0.3021012121,-0.02468754777,-2.736733942E-4
0.02805,-0.01001948158,0.6487426059,0.3019267882,-0.02496584098,-2.832093119E-4
0.0281,-0.01038941047,0.6483666082,0.3017517977,-0.02524493912,-2.927126456E-4
0.02815,-0.01075758167,0.647989441,0.3015762629,-0.02552480464,-3.02181263E-4
0.0282,-0.01112391363,0.6476111524,0.3014002063,-0.02580539983,-3.11613081E-4
0.02825,-0.01148832688,0.6472317908,0.3012236502,-0.02608668687,-3.210060652E-4
0.0283,-0.01185074392,0.6468514047,0.3010466174,-0.0263686278,-3.303582299E-4
0.02835,-0.01221108928,0.6464700426,0.3008691303,-0.02665118458,-3.396676369E-4
0.0284,-0.01256928944,0.6460877535,0.3006912118,-0.02693431908,-3.489323956E-4
0.02845,-0.0129252728,0.6457045862,0.3005128845,-0.02721799307,-3.58150662E-4
0.0285,-0.01327896971,0.6453205896,0.3003341714,-0.0275021683,-3.673206378E-4
0.02855,-0.01363031235,0.644935813,0.3001550951,-0.02778680643,-3.764405698E-4
0.0286,-0.01397923474,0.6445503054,0.2999756787,-0.0280718691,-3.855087491E-4
0.02865,-0.01432567271,0.6441641161,0.2997959451,-0.0283573179,-3.945235099E-4
0.0287,-0.01466956383,0.6437772944,0.2996159171,-0.02864311443,-4.034832284E-4
0.02875,-0.01501084737,0.6433898897,0.2994356177,-0.02892922024,-4.123863222E-4
0.0288,-0.01534946428,0.6430019513,0.29925507,-0.02921559689,-4.212312489E-4
0.02885,-0.01568535711,0.6426135286,0.2990742969,-0.02950220596,-4.300165051E-4
0.0289,-0.01601846999,0.6422246709,0.2988933214,-0.02978900902,-4.387406252E-4
0.02895,-0.01634874858,0.6418354278,0.2987121664,-0.03007596766,-4.474021803E-4
0.029,-0.01667614001,0.6414458486,0.2985308551,-0.03036304351,-4.559997773E-4
0.02905,-0.01700059284,0.6410559826,0.2983494102,-0.0306501982,-4.645320572E-4
0.0291,-0.017322057,0.6406658793,0.298167855,-0.03093739344,-4.729976945E-4
0.02915,-0.01764048378,0.6402755879,0.2979862122,-0.03122459094,-4.813953958E-4
0.0292,-0.01795582573,0.6398851577,0.2978045048,-0.03151175248,-4.897238987E-4
0.02925,-0.01826803668,0.639494638,0.2976227557,-0.03179883989,-4.979819707E-4
0.0293,-0.01857707162,0.6391040781,0.2974409879,-0.03208581505,-5.061684081E-4
0.02935,-0.01888288672,0.638713527,0.2972592242,-0.03237263991,-5.142820352E-4
0.0294,-0.01918543925,0.6383230338,0.2970774875,-0.03265927646,-5.223217026E-4
0.02945,-0.01948468755,0.6379326475,0.2968958006,-0.03294568679,-5.302862871E-4
0.0295,-0.01978059102,0.6375424172,0.2967141862,-0.03323183305,-5.381746897E-4
0.02955,-0.02007311001,0.6371523916,0.2965326671,-0.03351767747,-5.459858359E-4
0.0296,-0.02036220585,0.6367626197,0.296351266,-0.03380318233,-5.537186735E-4
0.02965,-0.0206478408,0.63637315,0.2961700057,-0.03408831005,-5.613721729E-4
0.0297,-0.02092997799,0.6359840313,0.2959889087,-0.03437302307,-5.689453254E-4
0.02975,-0.02120858141,0.6355953122,0.2958079976,-0.03465728398,-5.764371432E-4
0.0298,-0.0214836159,0.6352070409,0.2956272949,-0.03494105541,-5.83846658E-4
0.02985,-0.02175504708,0.634819266,0.2954468233,-0.03522430011,-5.911729209E-4
0.0299,-0.02202284135,0.6344320356,0.2952666051,-0.03550698093,-5.984150013E-4
0.02995,-0.02228696586,0.634045398,0.2950866628,-0.03578906082,-6.055719868E-4
